key,team
wbb0322,Adelaide Strikers
wbb0323,Sydney Thunder
wbb0323,Perth Scorchers
wbb0324,Sydney Sixers
wbb0324,Melbourne Stars
wbb0325,Adelaide Strikers
wbb0325,Melbourne Renegades
wbb0326,Hobart Hurricanes
wbb0326,Perth Scorchers
wbb0327,Hobart Hurricanes
wbb0327,Sydney Thunder
wbb0328,Brisbane Heat
wbb0328,Melbourne Renegades
wbb0329,Melbourne Stars
wbb0329,Perth Scorchers
wbb0330,Melbourne Stars
wbb0330,Perth Scorchers
wbb0331,Adelaide Strikers
wbb0331,Sydney Sixers
wbb0332,Brisbane Heat
wbb0332,Melbourne Renegades
wbb0333,Sydney Thunder
wbb0333,Perth Scorchers
wbb0334,Sydney Thunder
wbb0334,Melbourne Stars
wbb0335,Melbourne Renegades
wbb0335,Adelaide Strikers
wbb0336,Sydney Thunder
wbb0336,Brisbane Heat
wbb0337,Adelaide Strikers
wbb0337,Brisbane Heat
wbb0338,Perth Scorchers
wbb0338,Adelaide Strikers
wbb0339,Perth Scorchers
wbb0339,Brisbane Heat
wbb0340,Melbourne Renegades
wbb0340,Melbourne Stars
wbb0341,Hobart Hurricanes
wbb0341,Sydney Sixers
wbb0342,Sydney Sixers
wbb0342,Melbourne Renegades
wbb0343,Sydney Thunder
wbb0343,Melbourne Stars
wbb0344,Sydney Sixers
wbb0344,Sydney Thunder
wbb0345,Melbourne Stars
wbb0345,Adelaide Strikers
wbb0346,Melbourne Renegades
wbb0346,Hobart Hurricanes
wbb0347,Brisbane Heat
wbb0347,Sydney Thunder
wbb0348,Sydney Sixers
wbb0348,Perth Scorchers
wbb0349,Melbourne Stars
wbb0349,Adelaide Strikers
wbb0350,Perth Scorchers
wbb0350,Adelaide Strikers
wbb0351,Sydney Thunder
wbb0351,Melbourne Renegades
wbb0352,Hobart Hurricanes
wbb0352,Brisbane Heat
wbb0353,Melbourne Renegades
wbb0353,Hobart Hurricanes
wbb0354,Brisbane Heat
wbb0354,Perth Scorchers
wbb0355,Melbourne Renegades
wbb0355,Sydney Sixers
wbb0356,Hobart Hurricanes
wbb0356,Adelaide Strikers
wbb0357,Brisbane Heat
wbb0357,Hobart Hurricanes
wbb0358,Sydney Sixers
wbb0358,Melbourne Stars
wbb0359,Perth Scorchers
wbb0359,Melbourne Renegades
wbb0360,Adelaide Strikers
wbb0360,Sydney Thunder
wbb0361,Melbourne Renegades
wbb0361,Melbourne Stars
wbb0362,Perth Scorchers
wbb0362,Sydney Sixers
wbb0363,Brisbane Heat
wbb0363,Adelaide Strikers
wbb0364,Sydney Thunder
