key_id,city,date,gender,match_type,match_type_number,neutral_venue,overs,player_of_match,venue
odis1164,Mirpur,2014-03-02,male,ODI,,1.0,50,Mohammad Hafeez,Shere Bangla National Stadium
odis1165,Antigua,2014-03-02,male,ODI,,,50,SD Parry,"Sir Vivian Richards Stadium, North Sound"
odis1166,Mirpur,2014-03-03,male,ODI,,1.0,50,KC Sangakkara,Shere Bangla National Stadium
odis1167,Mirpur,2014-03-04,male,ODI,,,50,Shahid Afridi,Shere Bangla National Stadium
odis1168,Mirpur,2014-03-05,male,ODI,,1.0,50,RA Jadeja,Shere Bangla National Stadium
odis1169,Antigua,2014-03-05,male,ODI,,,50,JE Root,"Sir Vivian Richards Stadium, North Sound"
odis1170,Mirpur,2014-03-06,male,ODI,,,50,AD Mathews,Shere Bangla National Stadium
odis1171,Mirpur,2014-03-08,male,ODI,,1.0,50,SL Malinga,Shere Bangla National Stadium
odis1172,Kuala Lumpur,2014-05-02,male,ODI,,1.0,50,Mohammad Nabi,Kinrara Academy Oval
odis1173,Kuala Lumpur,2014-05-04,male,ODI,,1.0,50,Mohammad Shahzad (2),Kinrara Academy Oval
odis1174,Dublin,2014-05-06,male,ODI,,,50,BAW Mendis,Clontarf Cricket Club Ground
odis1175,Aberdeen,2014-05-09,male,ODI,,,50,MA Leask,Mannofield Park
odis1176,London,2014-05-22,male,ODI,,,50,CJ Jordan,Kennington Oval
odis1177,Chester-le-Street,2014-05-25,male,ODI,,,50,TM Dilshan,Riverside Ground
odis1178,Manchester,2014-05-28,male,ODI,,,50,CJ Jordan,Old Trafford
odis1179,London,2014-05-31,male,ODI,,,50,JC Buttler,Lord's
odis1180,Birmingham,2014-06-03,male,ODI,,,50,HDRL Thirimanne,Edgbaston
odis1181,Mirpur,2014-06-15,male,ODI,,,50,AM Rahane,Shere Bangla National Stadium
odis1182,Mirpur,2014-06-17,male,ODI,,,50,STR Binny,Shere Bangla National Stadium
odis1183,Mirpur,2014-06-19,male,ODI,,,50,,Shere Bangla National Stadium
odis1184,Colombo,2014-07-06,male,ODI,,,50,HM Amla,R Premadasa Stadium
odis1185,,2014-07-09,male,ODI,,,50,TM Dilshan,Pallekele International Cricket Stadium
odis1186,Hambantota,2014-07-12,male,ODI,,,50,AB de Villiers,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1187,Bulawayo,2014-07-20,male,ODI,,,50,Sikandar Raza,Queens Sports Club
odis1188,Bulawayo,2014-07-22,male,ODI,,,50,H Masakadza,Queens Sports Club
odis1189,Bulawayo,2014-07-24,male,ODI,,,50,DT Tiripano,Queens Sports Club
odis1190,Bulawayo,2014-08-17,male,ODI,,,50,HM Amla,Queens Sports Club
odis1191,Bulawayo,2014-08-19,male,ODI,,,50,WD Parnell,Queens Sports Club
odis1192,Grenada,2014-08-20,male,ODI,,,50,KA Pollard,"National Cricket Stadium, St George's"
odis1193,Bulawayo,2014-08-21,male,ODI,,,50,Q de Kock,Queens Sports Club
odis1194,Scarborough,2014-08-21,female,ODI,,,50,HC Knight,North Marine Road Ground
odis1195,Grenada,2014-08-22,male,ODI,,,50,SP Narine,"National Cricket Stadium, St George's"
odis1196,Brisbane,2014-08-23,female,ODI,,,50,JL Jonassen,Peter Burge Oval
odis1197,Hambantota,2014-08-23,male,ODI,,,50,Sohaib Maqsood,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1198,Scarborough,2014-08-23,female,ODI,,,50,CM Edwards,North Marine Road Ground
odis1199,,2014-08-25,male,ODI,,,50,MR Marsh,Harare Sports Club
odis1200,St Kitts,2014-08-25,male,ODI,,,50,D Ramdin,"Warner Park, Basseterre"
odis1201,Brisbane,2014-08-26,female,ODI,,,50,NE Bolton,Peter Burge Oval
odis1202,Hambantota,2014-08-26,male,ODI,,,50,NLTC Perera,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1203,,2014-08-27,male,ODI,,1.0,50,AB de Villiers,Harare Sports Club
odis1204,Cardiff,2014-08-27,male,ODI,,,50,SK Raina,Sophia Gardens
odis1205,,2014-08-29,male,ODI,,,50,P Utseya,Harare Sports Club
odis1206,,2014-08-30,male,ODI,,,50,NLTC Perera,Rangiri Dambulla International Stadium
odis1207,Nottingham,2014-08-30,male,ODI,,,50,R Ashwin,Trent Bridge
odis1208,,2014-08-31,male,ODI,,,50,E Chigumbura,Harare Sports Club
odis1209,,2014-09-02,male,ODI,,1.0,50,MR Marsh,Harare Sports Club
odis1210,Birmingham,2014-09-02,male,ODI,,,50,AM Rahane,Edgbaston
odis1211,,2014-09-04,male,ODI,,,50,F du Plessis,Harare Sports Club
odis1212,Leeds,2014-09-05,male,ODI,,,50,JE Root,Headingley
odis1213,,2014-09-06,male,ODI,,1.0,50,DW Steyn,Harare Sports Club
odis1214,Dublin,2014-09-08,male,ODI,,,50,,"The Village, Malahide"
odis1215,Dublin,2014-09-10,male,ODI,,,50,,"The Village, Malahide"
odis1216,Dublin,2014-09-12,male,ODI,,,50,,"The Village, Malahide"
odis1217,Sharjah,2014-10-07,male,ODI,,1.0,50,SPD Smith,Sharjah Cricket Stadium
odis1218,Kochi,2014-10-08,male,ODI,,,50,MN Samuels,Nehru Stadium
odis1219,Dubai,2014-10-10,male,ODI,,1.0,50,GJ Maxwell,Dubai International Cricket Stadium
odis1220,Delhi,2014-10-11,male,ODI,,,50,Mohammed Shami,Feroz Shah Kotla
odis1221,Abu Dhabi,2014-10-12,male,ODI,,1.0,50,GJ Maxwell,Sheikh Zayed Stadium
odis1222,Dharmasala,2014-10-17,male,ODI,,,50,V Kohli,Himachal Pradesh Cricket Association Stadium
odis1223,Colombo,2014-10-17,female,ODI,,,50,,Sinhalese Sports Club Ground
odis1224,Colombo,2014-10-19,female,ODI,,,50,AC Jayangani,Sinhalese Sports Club Ground
odis1225,Colombo,2014-10-21,female,ODI,,,50,T Chetty,Sinhalese Sports Club Ground
odis1226,Mount Maunganui,2014-10-21,male,ODI,,,50,AB de Villiers,Bay Oval
odis1227,Mount Maunganui,2014-10-24,male,ODI,,,50,HM Amla,Bay Oval
odis1228,Hamilton,2014-10-27,male,ODI,,,50,,Seddon Park
odis1229,Cuttack,2014-11-02,male,ODI,,,50,AM Rahane,Barabati Stadium
odis1230,Ahmedabad,2014-11-06,male,ODI,,,50,AT Rayudu,"Sardar Patel Stadium, Motera"
odis1231,Hyderabad,2014-11-09,male,ODI,,,50,DPMD Jayawardene,"Rajiv Gandhi International Stadium, Uppal"
odis1232,Sydney,2014-11-11,female,ODI,,,50,SR Taylor,Hurstville Oval
odis1233,Kolkata,2014-11-13,male,ODI,,,50,RG Sharma,Eden Gardens
odis1234,Sydney,2014-11-13,female,ODI,,,50,EA Perry,Hurstville Oval
odis1235,Perth,2014-11-14,male,ODI,,,50,NM Coulter-Nile,Western Australia Cricket Association Ground
odis1236,Ranchi,2014-11-16,male,ODI,,,50,AD Mathews,JSCA International Stadium Complex
odis1237,Bowral,2014-11-16,female,ODI,,,50,MM Lanning,Bradman Oval
odis1238,Perth,2014-11-16,male,ODI,,,50,M Morkel,Western Australia Cricket Association Ground
odis1239,Bowral,2014-11-18,female,ODI,,,50,EA Perry,Bradman Oval
odis1240,Canberra,2014-11-19,male,ODI,,,50,SPD Smith,Manuka Oval
odis1241,Chittagong,2014-11-21,male,ODI,,,50,Shakib Al Hasan,Zahur Ahmed Chowdhury Stadium
odis1242,,2014-11-21,male,ODI,,,50,SPD Smith,Melbourne Cricket Ground
odis1243,Chittagong,2014-11-23,male,ODI,,,50,Mashrafe Mortaza,Zahur Ahmed Chowdhury Stadium
odis1244,,2014-11-23,male,ODI,,,50,Q de Kock,Sydney Cricket Ground
odis1245,Mirpur,2014-11-26,male,ODI,,,50,Anamul Haque,Shere Bangla National Stadium
odis1246,Colombo,2014-11-26,male,ODI,,,50,TM Dilshan,R Premadasa Stadium
odis1247,Dubai,2014-11-28,male,ODI,,,50,Amjad Ali,ICC Academy
odis1248,Mirpur,2014-11-28,male,ODI,,,50,Mahmudullah,Shere Bangla National Stadium
odis1249,Colombo,2014-11-29,male,ODI,,,50,DPMD Jayawardene,R Premadasa Stadium
odis1250,Dubai,2014-11-30,male,ODI,,,50,Khurram Khan,ICC Academy
odis1251,Mirpur,2014-12-01,male,ODI,,,50,Taijul Islam,Shere Bangla National Stadium
odis1252,Hambantota,2014-12-03,male,ODI,,,50,JC Buttler,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1253,Colombo,2014-12-07,male,ODI,,,50,KC Sangakkara,R Premadasa Stadium
odis1254,Dubai,2014-12-08,male,ODI,,1.0,50,Haris Sohail,Dubai International Cricket Stadium
odis1255,,2014-12-10,male,ODI,,,50,JE Root,Pallekele International Cricket Stadium
odis1256,Sharjah,2014-12-12,male,ODI,,1.0,50,KS Williamson,Sharjah Cricket Stadium
odis1257,,2014-12-13,male,ODI,,,50,KC Sangakkara,Pallekele International Cricket Stadium
odis1258,Sharjah,2014-12-14,male,ODI,,1.0,50,Ahmed Shehzad,Sharjah Cricket Stadium
odis1259,Colombo,2014-12-16,male,ODI,,,50,TM Dilshan,R Premadasa Stadium
odis1260,Abu Dhabi,2014-12-17,male,ODI,,1.0,50,KS Williamson,Sheikh Zayed Stadium
odis1261,Abu Dhabi,2014-12-19,male,ODI,,1.0,50,MJ Henry,Sheikh Zayed Stadium
odis1262,Dubai,2015-01-08,male,ODI,,1.0,50,Javed Ahmadi,ICC Academy
odis1263,Sharjah,2015-01-11,female,ODI,,1.0,50,Sana Mir,Sharjah Cricket Stadium
odis1264,Christchurch,2015-01-11,male,ODI,,,50,CJ Anderson,Hagley Oval
odis1265,Dubai,2015-01-12,male,ODI,,1.0,50,NJ O'Brien,Dubai International Cricket Stadium
odis1266,Sharjah,2015-01-13,female,ODI,,1.0,50,Javeria Khan,Sharjah Cricket Stadium
odis1267,Abu Dhabi,2015-01-14,male,ODI,,1.0,50,JH Davey,Sheikh Zayed Stadium
odis1268,Hamilton,2015-01-15,male,ODI,,,50,TM Dilshan,Seddon Park
odis1269,,2015-01-16,male,ODI,,,50,MA Starc,Sydney Cricket Ground
odis1270,Durban,2015-01-16,male,ODI,,,50,AB de Villiers,Kingsmead
odis1271,Dubai,2015-01-17,male,ODI,,1.0,50,Najibullah Zadran,Dubai International Cricket Stadium
odis1272,Auckland,2015-01-17,male,ODI,,,50,,Eden Park
odis1273,,2015-01-18,male,ODI,,,50,MA Starc,Melbourne Cricket Ground
odis1274,Johannesburg,2015-01-18,male,ODI,,,50,AB de Villiers,New Wanderers Stadium
odis1275,Brisbane,2015-01-20,male,ODI,,1.0,50,ST Finn,"Brisbane Cricket Ground, Woolloongabba"
odis1276,Nelson,2015-01-20,male,ODI,,,50,KS Williamson,Saxton Oval
odis1277,East London,2015-01-21,male,ODI,,,50,VD Philander,Buffalo Park
odis1278,Hobart,2015-01-23,male,ODI,,,50,SPD Smith,Bellerive Oval
odis1279,Dunedin,2015-01-23,male,ODI,,,50,GD Elliott,University Oval
odis1280,Dunedin,2015-01-25,male,ODI,,,50,CJ Anderson,University Oval
odis1281,Port Elizabeth,2015-01-25,male,ODI,,,50,AD Russell,St George's Park
odis1282,,2015-01-26,male,ODI,,,50,,Sydney Cricket Ground
odis1283,Centurion,2015-01-28,male,ODI,,,50,RR Rossouw,SuperSport Park
odis1284,Wellington,2015-01-29,male,ODI,,,50,KC Sangakkara,Westpac Stadium
odis1285,Perth,2015-01-30,male,ODI,,1.0,50,JWA Taylor,Western Australia Cricket Association Ground
odis1286,Wellington,2015-01-31,male,ODI,,,50,GD Elliott,Westpac Stadium
odis1287,Perth,2015-02-01,male,ODI,,,50,GJ Maxwell,Western Australia Cricket Association Ground
odis1288,Napier,2015-02-03,male,ODI,,,50,KS Williamson,McLean Park
odis1289,,2015-02-14,male,ODI,,,50,AJ Finch,Melbourne Cricket Ground
odis1290,Christchurch,2015-02-14,male,ODI,,,50,CJ Anderson,Hagley Oval
odis1291,,2015-02-15,male,ODI,,1.0,50,V Kohli,Adelaide Oval
odis1292,Hamilton,2015-02-15,male,ODI,,1.0,50,DA Miller,Seddon Park
odis1293,Nelson,2015-02-16,male,ODI,,1.0,50,PR Stirling,Saxton Oval
odis1294,Dunedin,2015-02-17,male,ODI,,,50,TA Boult,University Oval
odis1295,Canberra,2015-02-18,male,ODI,,1.0,50,Mushfiqur Rahim,Manuka Oval
odis1296,Nelson,2015-02-19,male,ODI,,1.0,50,SC Williams,Saxton Oval
odis1297,Wellington,2015-02-20,male,ODI,,,50,TG Southee,Westpac Stadium
odis1298,Christchurch,2015-02-21,male,ODI,,1.0,50,AD Russell,Hagley Oval
odis1299,,2015-02-22,male,ODI,,1.0,50,S Dhawan,Melbourne Cricket Ground
odis1300,Dunedin,2015-02-22,male,ODI,,1.0,50,DPMD Jayawardene,University Oval
odis1301,Christchurch,2015-02-23,male,ODI,,1.0,50,MM Ali,Hagley Oval
odis1302,Canberra,2015-02-24,male,ODI,,1.0,50,CH Gayle,Manuka Oval
odis1303,Brisbane,2015-02-25,male,ODI,,1.0,50,GC Wilson,"Brisbane Cricket Ground, Woolloongabba"
odis1304,,2015-02-26,male,ODI,,1.0,50,TM Dilshan,Melbourne Cricket Ground
odis1305,Dunedin,2015-02-26,male,ODI,,1.0,50,Samiullah Shenwari,University Oval
odis1306,,2015-02-27,male,ODI,,1.0,50,AB de Villiers,Sydney Cricket Ground
odis1307,Perth,2015-02-28,male,ODI,,1.0,50,R Ashwin,Western Australia Cricket Association Ground
odis1308,Auckland,2015-02-28,male,ODI,,,50,TA Boult,Eden Park
odis1309,Brisbane,2015-03-01,male,ODI,,1.0,50,Wahab Riaz,"Brisbane Cricket Ground, Woolloongabba"
odis1310,Wellington,2015-03-01,male,ODI,,1.0,50,KC Sangakkara,Westpac Stadium
odis1311,Canberra,2015-03-03,male,ODI,,1.0,50,HM Amla,Manuka Oval
odis1312,Perth,2015-03-04,male,ODI,,,50,DA Warner,Western Australia Cricket Association Ground
odis1313,Napier,2015-03-04,male,ODI,,1.0,50,Ahmed Shehzad,McLean Park
odis1314,Nelson,2015-03-05,male,ODI,,1.0,50,KJ Coetzer,Saxton Oval
odis1315,Perth,2015-03-06,male,ODI,,1.0,50,Mohammed Shami,Western Australia Cricket Association Ground
odis1316,Hobart,2015-03-07,male,ODI,,1.0,50,EC Joyce,Bellerive Oval
odis1317,Auckland,2015-03-07,male,ODI,,1.0,50,Sarfraz Ahmed,Eden Park
odis1318,,2015-03-08,male,ODI,,,50,GJ Maxwell,Sydney Cricket Ground
odis1319,Napier,2015-03-08,male,ODI,,,50,DL Vettori,McLean Park
odis1320,,2015-03-09,male,ODI,,1.0,50,Mahmudullah,Adelaide Oval
odis1321,Hamilton,2015-03-10,male,ODI,,1.0,50,S Dhawan,Seddon Park
odis1322,Hobart,2015-03-11,male,ODI,,1.0,50,KC Sangakkara,Bellerive Oval
odis1323,Wellington,2015-03-12,male,ODI,,1.0,50,AB de Villiers,Westpac Stadium
odis1324,,2015-03-13,male,ODI,,1.0,50,CJ Jordan,Sydney Cricket Ground
odis1325,Hamilton,2015-03-13,male,ODI,,,50,MJ Guptill,Seddon Park
odis1326,Hobart,2015-03-14,male,ODI,,,50,MA Starc,Bellerive Oval
odis1327,Auckland,2015-03-14,male,ODI,,1.0,50,SK Raina,Eden Park
odis1328,,2015-03-15,male,ODI,,1.0,50,Sarfraz Ahmed,Adelaide Oval
odis1329,Napier,2015-03-15,male,ODI,,1.0,50,JO Holder,McLean Park
odis1330,Sharjah,2015-03-17,female,ODI,,1.0,50,L Lee,Sharjah Cricket Stadium
odis1331,,2015-03-18,male,ODI,,1.0,50,Imran Tahir,Sydney Cricket Ground
odis1332,,2015-03-19,male,ODI,,1.0,50,RG Sharma,Melbourne Cricket Ground
odis1333,,2015-03-20,male,ODI,,,50,JR Hazlewood,Adelaide Oval
odis1334,Wellington,2015-03-21,male,ODI,,,50,MJ Guptill,Westpac Stadium
odis1335,Auckland,2015-03-24,male,ODI,,,50,GD Elliott,Eden Park
odis1336,,2015-03-26,male,ODI,,,50,SPD Smith,Sydney Cricket Ground
odis1337,,2015-03-29,male,ODI,,,50,JP Faulkner,Melbourne Cricket Ground
odis1338,Mirpur,2015-04-17,male,ODI,,,50,Mushfiqur Rahim,Shere Bangla National Stadium
odis1339,Mirpur,2015-04-19,male,ODI,,,50,Tamim Iqbal,Shere Bangla National Stadium
odis1340,Mirpur,2015-04-22,male,ODI,,,50,Soumya Sarkar,Shere Bangla National Stadium
odis1341,Dublin,2015-05-08,male,ODI,,,50,,"The Village, Malahide"
odis1342,Lahore,2015-05-26,male,ODI,,,50,Shoaib Malik,Gaddafi Stadium
odis1343,Lahore,2015-05-29,male,ODI,,,50,Azhar Ali,Gaddafi Stadium
odis1344,Lahore,2015-05-31,male,ODI,,,50,,Gaddafi Stadium
odis1345,Birmingham,2015-06-09,male,ODI,,,50,JC Buttler,Edgbaston
odis1346,London,2015-06-12,male,ODI,,,50,LRPL Taylor,Kennington Oval
odis1347,Southampton,2015-06-14,male,ODI,,,50,KS Williamson,The Rose Bowl
odis1348,Nottingham,2015-06-17,male,ODI,,,50,EJG Morgan,Trent Bridge
odis1349,Mirpur,2015-06-18,male,ODI,,,50,Mustafizur Rahman,Shere Bangla National Stadium
odis1350,Chester-le-Street,2015-06-20,male,ODI,,,50,JM Bairstow,Riverside Ground
odis1351,Mirpur,2015-06-21,male,ODI,,,50,Mustafizur Rahman,Shere Bangla National Stadium
odis1352,Mirpur,2015-06-24,male,ODI,,,50,SK Raina,Shere Bangla National Stadium
odis1353,Bangalore,2015-07-06,female,ODI,,,50,,M Chinnaswamy Stadium
odis1354,Bangalore,2015-07-08,female,ODI,,,50,,M Chinnaswamy Stadium
odis1355,,2015-07-10,male,ODI,,,50,AT Rayudu,Harare Sports Club
odis1356,Mirpur,2015-07-10,male,ODI,,,50,K Rabada,Shere Bangla National Stadium
odis1357,,2015-07-11,male,ODI,,,50,Mohammad Hafeez,Rangiri Dambulla International Stadium
odis1358,,2015-07-12,male,ODI,,,50,M Vijay,Harare Sports Club
odis1359,Mirpur,2015-07-12,male,ODI,,,50,Soumya Sarkar,Shere Bangla National Stadium
odis1360,,2015-07-14,male,ODI,,,50,KM Jadhav,Harare Sports Club
odis1361,,2015-07-15,male,ODI,,,50,MDKJ Perera,Pallekele International Cricket Stadium
odis1362,Chittagong,2015-07-15,male,ODI,,,50,Soumya Sarkar,Zahur Ahmed Chowdhury Stadium
odis1363,Colombo,2015-07-19,male,ODI,,,50,Sarfraz Ahmed,R Premadasa Stadium
odis1364,Taunton,2015-07-21,female,ODI,,,50,NR Sciver,County Ground
odis1365,Colombo,2015-07-22,male,ODI,,,50,Ahmed Shehzad,R Premadasa Stadium
odis1366,Bristol,2015-07-23,female,ODI,,,50,MM Lanning,County Ground
odis1367,Hambantota,2015-07-26,male,ODI,,,50,MDKJ Perera,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis1368,Worcester,2015-07-26,female,ODI,,,50,EA Perry,"County Ground, New Road"
odis1369,,2015-08-02,male,ODI,,,50,CR Ervine,Harare Sports Club
odis1370,,2015-08-04,male,ODI,,,50,MJ Guptill,Harare Sports Club
odis1371,,2015-08-07,male,ODI,,,50,KS Williamson,Harare Sports Club
odis1372,Centurion,2015-08-19,male,ODI,,,50,HM Amla,SuperSport Park
odis1373,Potchefstroom,2015-08-23,male,ODI,,,50,MJ Guptill,Senwes Park
odis1374,Durban,2015-08-26,male,ODI,,,50,AB de Villiers,Kingsmead
odis1375,Belfast,2015-08-27,male,ODI,,,50,DA Warner,"Civil Service Cricket Club, Stormont"
odis1376,Southampton,2015-09-03,male,ODI,,,50,MS Wade,The Rose Bowl
odis1377,London,2015-09-05,male,ODI,,,50,MR Marsh,Lord's
odis1378,Manchester,2015-09-08,male,ODI,,,50,JWA Taylor,Old Trafford
odis1379,Leeds,2015-09-11,male,ODI,,,50,EJG Morgan,Headingley
odis1380,Manchester,2015-09-13,male,ODI,,,50,MR Marsh,Old Trafford
odis1381,,2015-10-01,male,ODI,,,50,Yasir Shah,Harare Sports Club
odis1382,,2015-10-03,male,ODI,,,50,E Chigumbura,Harare Sports Club
odis1383,,2015-10-05,male,ODI,,,50,Bilal Asif,Harare Sports Club
odis1384,Karachi,2015-10-06,female,ODI,,,50,Anam Amin,Southend Club Cricket Stadium
odis1385,,2015-10-09,male,ODI,,,50,Sikandar Raza,Harare Sports Club
odis1386,,2015-10-11,male,ODI,,,50,CR Ervine,Harare Sports Club
odis1387,Kanpur,2015-10-11,male,ODI,,,50,AB de Villiers,Green Park
odis1388,,2015-10-13,male,ODI,,,50,TJ Murtagh,Harare Sports Club
odis1389,Indore,2015-10-14,male,ODI,,,50,MS Dhoni,Holkar Cricket Stadium
odis1390,Bulawayo,2015-10-16,male,ODI,,,50,WP Masakadza,Queens Sports Club
odis1391,Bulawayo,2015-10-18,male,ODI,,,50,Mohammad Nabi,Queens Sports Club
odis1392,Rajkot,2015-10-18,male,ODI,,,50,M Morkel,Saurashtra Cricket Association Stadium
odis1393,Bulawayo,2015-10-22,male,ODI,,,50,Mohammad Shahzad,Queens Sports Club
odis1394,Chennai,2015-10-22,male,ODI,,,50,V Kohli,"MA Chidambaram Stadium, Chepauk"
odis1395,Mumbai,2015-10-25,male,ODI,,,50,Q de Kock,Wankhede Stadium
odis1396,Colombo,2015-11-01,male,ODI,,,50,TM Dilshan,R Premadasa Stadium
odis1397,Lincoln,2015-11-03,female,ODI,,,50,,Bert Sutcliffe Oval
odis1398,Colombo,2015-11-04,male,ODI,,,50,MDKJ Perera,R Premadasa Stadium
odis1399,Lincoln,2015-11-05,female,ODI,,,50,,Bert Sutcliffe Oval
odis1400,Mirpur,2015-11-07,male,ODI,,,50,Mushfiqur Rahim,Shere Bangla National Stadium
odis1401,,2015-11-07,male,ODI,,,50,MN Samuels,Pallekele International Cricket Stadium
odis1402,Mirpur,2015-11-09,male,ODI,,,50,Imrul Kayes,Shere Bangla National Stadium
odis1403,Mirpur,2015-11-11,male,ODI,,,50,Tamim Iqbal,Shere Bangla National Stadium
odis1404,Abu Dhabi,2015-11-11,male,ODI,,1.0,50,Mohammad Hafeez,Sheikh Zayed Stadium
odis1405,Abu Dhabi,2015-11-13,male,ODI,,1.0,50,AD Hales,Sheikh Zayed Stadium
odis1406,Dubai,2015-11-16,male,ODI,,,50,MS Chapman,ICC Academy
odis1407,Sharjah,2015-11-17,male,ODI,,1.0,50,JWA Taylor,Sharjah Cricket Stadium
odis1408,Dubai,2015-11-20,male,ODI,,1.0,50,JC Buttler,Dubai International Cricket Stadium
odis1409,Sharjah,2015-12-25,male,ODI,,1.0,50,Amir Hamza,Sharjah Cricket Stadium
odis1410,Christchurch,2015-12-26,male,ODI,,,50,MJ Henry,Hagley Oval
odis1411,Christchurch,2015-12-28,male,ODI,,,50,MJ Guptill,Hagley Oval
odis1412,Sharjah,2015-12-29,male,ODI,,1.0,50,Mohammad Shahzad,Sharjah Cricket Stadium
odis1413,Nelson,2015-12-31,male,ODI,,,50,MD Gunathilaka,Saxton Oval
odis1414,Sharjah,2016-01-02,male,ODI,,1.0,50,H Masakadza,Sharjah Cricket Stadium
odis1415,Nelson,2016-01-02,male,ODI,,,50,,Saxton Oval
odis1416,Sharjah,2016-01-04,male,ODI,,1.0,50,CJ Chibhabha,Sharjah Cricket Stadium
odis1417,Mount Maunganui,2016-01-05,male,ODI,,,50,MJ Henry,Bay Oval
odis1418,Sharjah,2016-01-06,male,ODI,,1.0,50,Gulbadin Naib,Sharjah Cricket Stadium
odis1419,Perth,2016-01-12,male,ODI,,,50,SPD Smith,Western Australia Cricket Association Ground
odis1420,Brisbane,2016-01-15,male,ODI,,,50,RG Sharma,"Brisbane Cricket Ground, Woolloongabba"
odis1421,,2016-01-17,male,ODI,,,50,GJ Maxwell,Melbourne Cricket Ground
odis1422,Canberra,2016-01-20,male,ODI,,,50,KW Richardson,Manuka Oval
odis1423,,2016-01-23,male,ODI,,,50,MK Pandey,Sydney Cricket Ground
odis1424,Wellington,2016-01-25,male,ODI,,,50,HM Nicholls,Basin Reserve
odis1425,Auckland,2016-01-31,male,ODI,,,50,MJ Guptill,Eden Park
odis1426,Auckland,2016-02-03,male,ODI,,,50,MJ Guptill,Eden Park
odis1427,Bloemfontein,2016-02-03,male,ODI,,,50,Q de Kock,Mangaung Oval
odis1428,Wellington,2016-02-06,male,ODI,,,50,MR Marsh,Westpac Stadium
odis1429,Port Elizabeth,2016-02-06,male,ODI,,,50,AD Hales,St George's Park
odis1430,Benoni,2016-02-07,female,ODI,,,50,A Shrubsole,Willowmoore Park
odis1431,Hobart,2016-02-07,female,ODI,,,50,M Raj,Bellerive Oval
odis1432,Hamilton,2016-02-08,male,ODI,,,50,IS Sodhi,Seddon Park
odis1433,Centurion,2016-02-09,male,ODI,,,50,Q de Kock,SuperSport Park
odis1434,Johannesburg,2016-02-12,male,ODI,,,50,CH Morris,New Wanderers Stadium
odis1435,Cape Town,2016-02-14,male,ODI,,,50,AB de Villiers,Newlands
odis1436,Mount Maunganui,2016-02-20,female,ODI,,,50,AE Satterthwaite,Bay Oval
odis1437,Mount Maunganui,2016-02-22,female,ODI,,,50,MM Lanning,Bay Oval
odis1438,East London,2016-02-24,female,ODI,,,50,DJS Dottin,Buffalo Park
odis1439,East London,2016-02-27,female,ODI,,,50,SR Taylor,Buffalo Park
odis1440,East London,2016-02-29,female,ODI,,,50,T Chetty,Buffalo Park
odis1441,Guyana,2016-06-03,male,ODI,,,50,SP Narine,Providence Stadium
odis1442,Guyana,2016-06-05,male,ODI,,,50,NM Lyon,Providence Stadium
odis1443,Guyana,2016-06-07,male,ODI,,1.0,50,F Behardien,Providence Stadium
odis1444,St Kitts,2016-06-11,male,ODI,,1.0,50,DA Warner,"Warner Park, Basseterre"
odis1445,,2016-06-11,male,ODI,,,50,KL Rahul,Harare Sports Club
odis1446,St Kitts,2016-06-13,male,ODI,,,50,MN Samuels,"Warner Park, Basseterre"
odis1447,,2016-06-13,male,ODI,,,50,YS Chahal,Harare Sports Club
odis1448,St Kitts,2016-06-15,male,ODI,,,50,Imran Tahir,"Warner Park, Basseterre"
odis1449,,2016-06-15,male,ODI,,,50,KL Rahul,Harare Sports Club
odis1450,Dublin,2016-06-18,male,ODI,,,50,,"The Village, Malahide"
odis1451,Barbados,2016-06-19,male,ODI,,1.0,50,,"Kensington Oval, Bridgetown"
odis1452,Leicester,2016-06-20,female,ODI,,,50,HC Knight,Grace Road
odis1453,Barbados,2016-06-21,male,ODI,,,50,MN Samuels,"Kensington Oval, Bridgetown"
odis1454,Nottingham,2016-06-21,male,ODI,,,50,CR Woakes,Trent Bridge
odis1455,Worcester,2016-06-22,female,ODI,,,50,TT Beaumont,"County Ground, New Road"
odis1456,Barbados,2016-06-24,male,ODI,,,50,DM Bravo,"Kensington Oval, Bridgetown"
odis1457,Birmingham,2016-06-24,male,ODI,,,50,JJ Roy,Edgbaston
odis1458,Barbados,2016-06-26,male,ODI,,,50,MR Marsh,"Kensington Oval, Bridgetown"
odis1459,Bristol,2016-06-26,male,ODI,,,50,,County Ground
odis1460,Taunton,2016-06-27,female,ODI,,,50,TT Beaumont,County Ground
odis1461,London,2016-06-29,male,ODI,,,50,JJ Roy,Kennington Oval
odis1462,Cardiff,2016-07-02,male,ODI,,,50,JC Buttler,Sophia Gardens
odis1463,Edinburgh,2016-07-04,male,ODI,,,50,,"Grange Cricket Club Ground, Raeburn Place"
odis1464,Edinburgh,2016-07-06,male,ODI,,,50,,"Grange Cricket Club Ground, Raeburn Place"
odis1465,Belfast,2016-07-12,male,ODI,,,50,,"Civil Service Cricket Club, Stormont"
