key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
bpl0171,Dhaka,Bangladesh Premier League,2017-12-06,male,T20,,20,Shakib Al Hasan,"Shere Bangla National Stadium, Mirpur"
bpl0172,Dhaka,Bangladesh Premier League,2017-12-08,male,T20,,20,Shahid Afridi,"Shere Bangla National Stadium, Mirpur"
bpl0173,Dhaka,Bangladesh Premier League,2017-12-08,male,T20,,20,CH Gayle,"Shere Bangla National Stadium, Mirpur"
bpl0174,Dhaka,Bangladesh Premier League,2017-12-10,male,T20,,20,J Charles,"Shere Bangla National Stadium, Mirpur"
bpl0175,Dhaka,Bangladesh Premier League,2017-12-12,male,T20,,20,CH Gayle,"Shere Bangla National Stadium, Mirpur"
bpl0176,Dhaka,Bangladesh Premier League,2019-01-05,male,T20,,20,Hazratullah,"Shere Bangla National Stadium, Mirpur"
bpl0177,Dhaka,Bangladesh Premier League,2019-01-05,male,T20,,20,R Frylinck,"Shere Bangla National Stadium, Mirpur"
bpl0178,Dhaka,Bangladesh Premier League,2019-01-06,male,T20,,20,RR Rossouw,"Shere Bangla National Stadium, Mirpur"
bpl0179,Dhaka,Bangladesh Premier League,2019-01-06,male,T20,,20,Shahid Afridi,"Shere Bangla National Stadium, Mirpur"
bpl0180,Dhaka,Bangladesh Premier League,2019-01-08,male,T20,,20,Mashrafe Mortaza,"Shere Bangla National Stadium, Mirpur"
bpl0181,Dhaka,Bangladesh Premier League,2019-01-08,male,T20,,20,Hazratullah,"Shere Bangla National Stadium, Mirpur"
bpl0182,Dhaka,Bangladesh Premier League,2019-01-09,male,T20,,20,I Udana,"Shere Bangla National Stadium, Mirpur"
bpl0183,Dhaka,Bangladesh Premier League,2019-01-09,male,T20,,20,N Pooran,"Shere Bangla National Stadium, Mirpur"
bpl0184,Dhaka,Bangladesh Premier League,2019-01-11,male,T20,,20,Shahid Afridi,"Shere Bangla National Stadium, Mirpur"
bpl0185,Dhaka,Bangladesh Premier League,2019-01-11,male,T20,,20,Al Islam,"Shere Bangla National Stadium, Mirpur"
bpl0186,Dhaka,Bangladesh Premier League,2019-01-12,male,T20,,20,Rony Talukdar,"Shere Bangla National Stadium, Mirpur"
bpl0187,Dhaka,Bangladesh Premier League,2019-01-12,male,T20,,20,R Frylinck,"Shere Bangla National Stadium, Mirpur"
bpl0188,Dhaka,Bangladesh Premier League,2019-01-13,male,T20,,20,Mushfiqur Rahim,"Shere Bangla National Stadium, Mirpur"
bpl0189,Sylhet,Bangladesh Premier League,2019-01-15,male,T20,,20,Mahedi Hasan,Sylhet International Cricket Stadium
bpl0190,Sylhet,Bangladesh Premier League,2019-01-15,male,T20,,20,Taijul Islam,Sylhet International Cricket Stadium
bpl0191,Sylhet,Bangladesh Premier League,2019-01-16,male,T20,,20,Liton Das,Sylhet International Cricket Stadium
bpl0192,Sylhet,Bangladesh Premier League,2019-01-16,male,T20,,20,Arafat Sunny,Sylhet International Cricket Stadium
bpl0193,Sylhet,Bangladesh Premier League,2019-01-18,male,T20,,20,Tamim Iqbal,Sylhet International Cricket Stadium
bpl0194,Sylhet,Bangladesh Premier League,2019-01-18,male,T20,,20,Shakib Al Hasan,Sylhet International Cricket Stadium
bpl0195,Sylhet,Bangladesh Premier League,2019-01-19,male,T20,,20,Mushfiqur Rahim,Sylhet International Cricket Stadium
bpl0196,Sylhet,Bangladesh Premier League,2019-01-19,male,T20,,20,RR Rossouw,Sylhet International Cricket Stadium
bpl0197,Dhaka,Bangladesh Premier League,2019-01-21,male,T20,,20,R Frylinck,"Shere Bangla National Stadium, Mirpur"
bpl0198,Dhaka,Bangladesh Premier League,2019-01-21,male,T20,,20,LJ Evans,"Shere Bangla National Stadium, Mirpur"
bpl0199,Dhaka,Bangladesh Premier League,2019-01-22,male,T20,,20,NLTC Perera,"Shere Bangla National Stadium, Mirpur"
bpl0200,Dhaka,Bangladesh Premier League,2019-01-22,male,T20,,20,Farhad Reza,"Shere Bangla National Stadium, Mirpur"
bpl0201,Dhaka,Bangladesh Premier League,2019-01-23,male,T20,,20,D Wiese,"Shere Bangla National Stadium, Mirpur"
