balls_per_over,city,date,gender,match_type,match_type_number,overs,player_of_match,season,team_type,venue,key,supersubs,bowl_out,missing
6,Guwahati,2023-11-28,male,T20,2372,20,GJ Maxwell,2023/24,international,"Barsapara Cricket Stadium, Guwahati",t20s02955,,,
6,Windhoek,2023-11-28,male,T20,2371,20,JJ Smit,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02956,,,
6,Windhoek,2023-11-29,male,T20,2373,20,Sikandar Raza,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02957,,,
6,Windhoek,2023-11-29,male,T20,2374,20,SA Jumbe,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02958,,,
6,Windhoek,2023-11-29,male,T20,2375,20,S Sesazi,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02959,,,
6,Windhoek,2023-11-30,male,T20,2376,20,Sikandar Raza,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02960,,,
6,Windhoek,2023-11-30,male,T20,2377,20,AR Ramjani,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02961,,,
6,Windhoek,2023-11-30,male,T20,2378,20,MG Erasmus,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02962,,,
6,Raipur,2023-12-01,male,T20,2379,20,AR Patel,2023/24,international,"Shaheed Veer Narayan Singh International Stadium, Raipur",t20s02963,,,
6,Bengaluru,2023-12-03,male,T20,2380,20,AR Patel,2023/24,international,"M Chinnaswamy Stadium, Bengaluru",t20s02964,,,
6,Benoni,2023-12-03,female,T20,1701,20,Shorna Akter,2023/24,international,"Willowmoore Park, Benoni",t20s02965,,,
6,Dunedin,2023-12-03,female,T20,1700,20,Fatima Sana,2023/24,international,"University Oval, Dunedin",t20s02966,,,
6,Dunedin,2023-12-05,female,T20,1702,20,Aliya Riaz,2023/24,international,"University Oval, Dunedin",t20s02967,,,
6,Mumbai,2023-12-06,female,T20,1703,20,NR Sciver-Brunt,2023/24,international,"Wankhede Stadium, Mumbai",t20s02968,,,
6,Kimberley,2023-12-06,female,T20,1704,20,,2023/24,international,"Diamond Oval, Kimberley",t20s02969,,,
6,Harare,2023-12-07,male,T20,2384,20,Sikandar Raza,2023/24,international,Harare Sports Club,t20s02970,,,
6,Kimberley,2023-12-08,female,T20,1705,20,A Hlubi,2023/24,international,"Diamond Oval, Kimberley",t20s02971,,,
6,Queenstown,2023-12-09,female,T20,1706,20,SW Bates,2023/24,international,"John Davies Oval, Queenstown",t20s02972,,,
6,Mumbai,2023-12-09,female,T20,1709,20,CE Dean,2023/24,international,"Wankhede Stadium, Mumbai",t20s02973,,,
6,Entebbe,2023-12-09,female,T20,1707,20,J Nkomo,2023/24,international,Entebbe Cricket Oval,t20s02974,,,
6,Entebbe,2023-12-09,female,T20,1708,20,S Mtae,2023/24,international,Entebbe Cricket Oval,t20s02975,,,
6,Harare,2023-12-09,male,T20,2388,20,HT Tector,2023/24,international,Harare Sports Club,t20s02976,,,
6,Mumbai,2023-12-10,female,T20,1712,20,SR Patil,2023/24,international,"Wankhede Stadium, Mumbai",t20s02977,,,
6,Entebbe,2023-12-10,female,T20,1710,20,Yasmeen Khan,2023/24,international,Entebbe Cricket Oval,t20s02978,,,
6,Entebbe,2023-12-10,female,T20,1711,20,J Mbabazi,2023/24,international,Entebbe Cricket Oval,t20s02979,,,
6,Harare,2023-12-10,male,T20,2391,20,GH Dockrell,2023/24,international,Harare Sports Club,t20s02980,,,
6,Entebbe,2023-12-11,female,T20,1714,20,K Ndlovu,2023/24,international,Entebbe Cricket Oval,t20s02981,,,
6,Entebbe,2023-12-11,female,T20,1713,20,HM Omary,2023/24,international,Entebbe Cricket Oval,t20s02982,,,[{'powerplays': {'1': ['mandatory']}}]
6,Entebbe,2023-12-12,female,T20,1715,20,P Agboya,2023/24,international,Entebbe Cricket Oval,t20s02983,,,
6,Entebbe,2023-12-12,female,T20,1716,20,C Aweko,2023/24,international,Entebbe Cricket Oval,t20s02984,,,
6,Bridgetown,2023-12-12,male,T20,2397,20,AD Russell,2023/24,international,"Kensington Oval, Bridgetown, Barbados",t20s02985,,,
6,Gqeberha,2023-12-12,male,T20,2396,20,T Shamsi,2023/24,international,"St George's Park, Gqeberha",t20s02986,,,
6,Entebbe,2023-12-13,female,T20,1717,20,Q Abel,2023/24,international,Entebbe Cricket Oval,t20s02987,,,
6,Entebbe,2023-12-13,female,T20,1718,20,P Marange,2023/24,international,Entebbe Cricket Oval,t20s02988,,,
6,Entebbe,2023-12-14,female,T20,1719,20,M Gorases,2023/24,international,Entebbe Cricket Oval,t20s02989,,,
6,Entebbe,2023-12-14,female,T20,1720,20,C Aweko,2023/24,international,Entebbe Cricket Oval,t20s02990,,,
6,St George's,2023-12-14,male,T20,2402,20,BA King,2023/24,international,"National Cricket Stadium, St George's, Grenada",t20s02991,,,
6,Johannesburg,2023-12-14,male,T20,2401,20,SA Yadav,2023/24,international,"The Wanderers Stadium, Johannesburg",t20s02992,,,
6,St George's,2023-12-16,male,T20,2407,20,PD Salt,2023/24,international,"National Cricket Stadium, St George's, Grenada",t20s02993,,,
6,Entebbe,2023-12-16,female,T20,1721,20,P Marange,2023/24,international,Entebbe Cricket Oval,t20s02994,,,
6,Entebbe,2023-12-16,female,T20,1722,20,R Musamali,2023/24,international,Entebbe Cricket Oval,t20s02995,,,
6,Entebbe,2023-12-17,female,T20,1724,20,P Marange,2023/24,international,Entebbe Cricket Oval,t20s02996,,,
6,Tarouba,2023-12-19,male,T20,2414,20,PD Salt,2023/24,international,"Brian Lara Stadium, Tarouba, Trinidad",t20s02997,,,
6,Tarouba,2023-12-21,male,T20,2415,20,G Motie,2023/24,international,"Brian Lara Stadium, Tarouba, Trinidad",t20s02998,,,
6,Bali,2023-12-22,male,T20,2416,20,J Alegra,2023/24,international,Udayana Cricket Ground,t20s02999,,,
6,Bali,2023-12-23,male,T20,2417,20,GA Priandana,2023/24,international,Udayana Cricket Ground,t20s03000,,,
6,Bali,2023-12-23,male,T20,2418,20,IK Gamantika,2023/24,international,Udayana Cricket Ground,t20s03001,,,
6,Bali,2023-12-24,male,T20,2419,20,HER Tyler,2023/24,international,Udayana Cricket Ground,t20s03002,,,
6,Bali,2023-12-24,male,T20,2420,20,F Banunaek,2023/24,international,Udayana Cricket Ground,t20s03003,,,
6,Bali,2023-12-26,male,T20,2421,20,Kulwinderjeet Singh,2023/24,international,Udayana Cricket Ground,t20s03004,,,
6,Napier,2023-12-27,male,T20,2422,20,Mahedi Hasan,2023/24,international,"McLean Park, Napier",t20s03005,,,
6,Mount Maunganui,2023-12-29,male,T20,2423,20,,2023/24,international,"Bay Oval, Mount Maunganui",t20s03006,,,
6,Mount Maunganui,2023-12-31,male,T20,2425,20,MJ Santner,2023/24,international,"Bay Oval, Mount Maunganui",t20s03007,,,
6,Navi Mumbai,2024-01-05,female,T20,1728,20,TR Sadhu,2023/24,international,"Dr DY Patil Sports Academy, Mumbai",t20s03008,,,
6,Navi Mumbai,2024-01-07,female,T20,1729,20,KJ Garth,2023/24,international,"Dr DY Patil Sports Academy, Mumbai",t20s03009,,,
6,Navi Mumbai,2024-01-09,female,T20,1730,20,A Sutherland,2023/24,international,"Dr DY Patil Sports Academy, Mumbai",t20s03010,,,
6,Auckland,2024-01-12,male,T20,2429,20,DJ Mitchell,2023/24,international,"Eden Park, Auckland",t20s03011,,,
6,Hamilton,2024-01-14,male,T20,2430,20,FH Allen,2023/24,international,"Seddon Park, Hamilton",t20s03012,,,
6,Colombo,2024-01-14,male,T20,2432,20,AD Mathews,2023/24,international,"R Premadasa Stadium, Colombo",t20s03013,,,
6,Colombo,2024-01-16,male,T20,2433,20,LM Jongwe,2023/24,international,"R Premadasa Stadium, Colombo",t20s03014,,,
6,Dunedin,2024-01-17,male,T20,2434,20,FH Allen,2023/24,international,"University Oval, Dunedin",t20s03015,,,
6,Colombo,2024-01-18,male,T20,2436,20,PWH de Silva,2023/24,international,"R Premadasa Stadium, Colombo",t20s03016,,,
6,Christchurch,2024-01-19,male,T20,2437,20,DJ Mitchell,2023/24,international,"Hagley Oval, Christchurch",t20s03017,,,
6,Christchurch,2024-01-21,male,T20,2438,20,Iftikhar Ahmed,2023/24,international,"Hagley Oval, Christchurch",t20s03018,,,
6,Harare,2024-01-26,female,T20,1743,20,A Hunter,2023/24,international,Harare Sports Club,t20s03019,,,
6,Canberra,2024-01-27,female,T20,1744,20,BL Mooney,2023/24,international,"Manuka Oval, Canberra",t20s03020,,,
6,Bangkok,2024-01-27,male,T20,2439,20,Luqman Butt,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03021,,,
6,Bangkok,2024-01-28,male,T20,2440,20,S Godara,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03022,,,
6,Harare,2024-01-28,female,T20,1746,20,L Delany,2023/24,international,Harare Sports Club,t20s03023,,,
6,Canberra,2024-01-28,female,T20,1745,20,L Wolvaardt,2023/24,international,"Manuka Oval, Canberra",t20s03024,,,
6,Hobart,2024-01-30,female,T20,1747,20,BL Mooney,2023/24,international,"Bellerive Oval, Hobart",t20s03025,,,
6,Harare,2024-01-30,female,T20,1748,20,O Prendergast,2023/24,international,Harare Sports Club,t20s03026,,,
6,Harare,2024-02-01,female,T20,1749,20,O Prendergast,2023/24,international,Harare Sports Club,t20s03027,,,
6,Bangkok,2024-02-01,male,T20,2444,20,Anjar Tadarus,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03028,,,
6,Harare,2024-02-02,female,T20,1750,20,O Prendergast,2023/24,international,Harare Sports Club,t20s03029,,,
6,Bangkok,2024-02-02,male,T20,2445,20,S Chandramohan,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03030,,,
6,Bangkok,2024-02-02,male,T20,2446,20,R Sakurano-Thomas,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03031,,,
6,Bangkok,2024-02-03,male,T20,2447,20,Usman Khalid,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03032,,,
6,Bangkok,2024-02-03,male,T20,2448,20,Luqman Butt,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03033,,,
6,Johor,2024-02-04,female,T20,1751,20,,2023/24,international,Johor Cricket Academy Oval,t20s03034,,,
6,Bangkok,2024-02-04,male,T20,2449,20,C Chatphaisan,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03035,,,
6,Bangkok,2024-02-04,male,T20,2450,20,S Ravichandran,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03036,,,
6,Johor,2024-02-05,female,T20,1752,20,,2023/24,international,Johor Cricket Academy Oval,t20s03037,,,
6,Bangkok,2024-02-05,male,T20,2451,20,Faisal Khan,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03038,,,
6,Bangkok,2024-02-06,male,T20,2453,20,AE Paraam,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03039,,,
6,Bangkok,2024-02-06,male,T20,2454,20,J Coetzee,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03040,,,
6,Bangkok,2024-02-07,male,T20,2455,20,J Coetzee,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03041,,,
6,Bangkok,2024-02-07,male,T20,2456,20,Azyan Farhath,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03042,,,
6,Hobart,2024-02-09,male,T20,2459,20,DA Warner,2023/24,international,"Bellerive Oval, Hobart",t20s03043,,,
6,Bangkok,2024-02-09,male,T20,2457,20,Usman Najeeb,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03044,,,
6,Bangkok,2024-02-09,male,T20,2458,20,RR Sharan,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03045,,,
6,Bangi,2024-02-10,female,T20,1759,20,M Yanagida,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03046,,,
6,Kuala Lumpur,2024-02-10,female,T20,1761,20,A Gurung,2023/24,international,"Selangor Turf Club, Kuala Lumpur",t20s03047,,,
6,Kuala Lumpur,2024-02-10,female,T20,1758,20,Zeefa Jilani,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03048,,,
6,Kuala Lumpur,2024-02-10,female,T20,1760,20,Aysha,2023/24,international,"Royal Selangor Club, Kuala Lumpur",t20s03049,,,
6,Kuala Lumpur,2024-02-10,female,T20,1756,20,Mas Elysa,2023/24,international,"Royal Selangor Club, Kuala Lumpur",t20s03050,,,
6,Kuala Lumpur,2024-02-10,female,T20,1754,20,C Sutthiruang,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03051,,,
6,Bangi,2024-02-10,female,T20,1755,20,KKN Egodage,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03052,,,
6,Kuala Lumpur,2024-02-10,female,T20,1757,20,SR Magar,2023/24,international,"Selangor Turf Club, Kuala Lumpur",t20s03053,,,
6,Bangi,2024-02-11,female,T20,1762,20,N Chaiwai,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03054,,,
6,Kuala Lumpur,2024-02-11,female,T20,1763,20,ER Oza,2023/24,international,"Royal Selangor Club, Kuala Lumpur",t20s03055,,,
6,Kuala Lumpur,2024-02-11,female,T20,1764,20,NPAN Sakarini,2023/24,international,"Selangor Turf Club, Kuala Lumpur",t20s03056,,,
6,Kuala Lumpur,2024-02-11,female,T20,1765,20,SR Magar,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03057,,,
6,Bangi,2024-02-11,female,T20,1766,20,ZT Kyaw,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03058,,,
6,Kuala Lumpur,2024-02-11,female,T20,1767,20,A Chandel,2023/24,international,"Royal Selangor Club, Kuala Lumpur",t20s03059,,,
6,Kuala Lumpur,2024-02-11,female,T20,1768,20,Mas Elysa,2023/24,international,"Selangor Turf Club, Kuala Lumpur",t20s03060,,,
6,Kuala Lumpur,2024-02-11,female,T20,1769,20,KY Chan,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03061,,,
6,Adelaide,2024-02-11,male,T20,2462,20,GJ Maxwell,2023/24,international,Adelaide Oval,t20s03062,,,
6,Bangkok,2024-02-11,male,T20,2460,20,Aritra Dutta,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03063,,,
6,Bangkok,2024-02-11,male,T20,2461,20,Hisham Sheikh,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03064,,,
6,Bangkok,2024-02-12,male,T20,2463,20,Sarawut Maliwan,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03065,,,
6,Bangkok,2024-02-12,male,T20,2464,20,Kashif Siddique,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03066,,,
6,Kuala Lumpur,2024-02-13,female,T20,1770,20,Zeefa Jilani,2023/24,international,"Royal Selangor Club, Kuala Lumpur",t20s03067,,,
6,Kuala Lumpur,2024-02-13,female,T20,1771,20,Xu Qian,2023/24,international,"Selangor Turf Club, Kuala Lumpur",t20s03068,,,
6,Kuala Lumpur,2024-02-13,female,T20,1772,20,Mahirah Izzati Ismail,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03069,,,
6,Bangi,2024-02-13,female,T20,1773,20,,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03070,,,['player_of_match']
6,Kuala Lumpur,2024-02-13,female,T20,1774,20,S Khiaoto,2023/24,international,"Royal Selangor Club, Kuala Lumpur",t20s03071,,,
6,Kuala Lumpur,2024-02-13,female,T20,1775,20,KKN Egodage,2023/24,international,"Selangor Turf Club, Kuala Lumpur",t20s03072,,,
6,Kuala Lumpur,2024-02-13,female,T20,1776,20,NLKWR Dewi,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03073,,,
6,Bangi,2024-02-13,female,T20,1777,20,,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03074,,,['player_of_match']
6,Perth,2024-02-13,male,T20,2467,20,AD Russell,2023/24,international,Perth Stadium,t20s03075,,,
6,Bangkok,2024-02-13,male,T20,2465,20,Abdul Waheed,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03076,,,
6,Bangkok,2024-02-13,male,T20,2466,20,Umar Adam,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03077,,,
6,Mong Kok,2024-02-14,male,T20,2468,20,Anshuman Rath,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03078,,,
6,Bangi,2024-02-14,female,T20,1781,20,SR Magar,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03079,,,
6,Mong Kok,2024-02-14,male,T20,2469,20,JJ Atkinson,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03080,,,
6,Bangi,2024-02-14,female,T20,1779,20,H Hotchandani,2023/24,international,"YSD-UKM Cricket Oval, Bangi",t20s03081,,,
6,Kuala Lumpur,2024-02-14,female,T20,1778,20,N Boochatham,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03082,,,
6,Kuala Lumpur,2024-02-14,female,T20,1780,20,Mas Elysa,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03083,,,
6,Mong Kok,2024-02-15,male,T20,2470,20,K Kadowaki-Fleming,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03084,,,
6,Mong Kok,2024-02-15,male,T20,2472,20,Yasim Murtaza,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03085,,,
6,Bangkok,2024-02-15,male,T20,2471,20,AP Yadav,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03086,,,
6,Bangkok,2024-02-15,male,T20,2473,20,Waji Ul Hassan,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03087,,,
6,Kuala Lumpur,2024-02-16,female,T20,1782,20,H Hotchandani,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03088,,,
6,Kuala Lumpur,2024-02-16,female,T20,1783,20,Siow Tzin Yee,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03089,,,
6,Mong Kok,2024-02-16,male,T20,2474,20,Haroon Arshad,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03090,,,
6,Mong Kok,2024-02-16,male,T20,2476,20,MM Siddique,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03091,,,
6,Bangkok,2024-02-16,male,T20,2475,20,Usman Khalid,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03092,,,
6,Bangkok,2024-02-16,male,T20,2477,20,T Jamtsho,2023/24,international,"Terdthai Cricket Ground, Bangkok",t20s03093,,,
6,Mong Kok,2024-02-17,male,T20,2478,20,Nizakat Khan,2023/24,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s03094,,,
6,Kuala Lumpur,2024-02-18,female,T20,1784,20,ER Oza,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03095,,,
6,Wellington,2024-02-21,male,T20,2481,20,MR Marsh,2023/24,international,"Sky Stadium, Wellington",t20s03096,,,
6,Auckland,2024-02-23,male,T20,2483,20,PJ Cummins,2023/24,international,"Eden Park, Auckland",t20s03097,,,
6,Auckland,2024-02-25,male,T20,2484,20,MW Short,2023/24,international,"Eden Park, Auckland",t20s03098,,,
6,Kirtipur,2024-02-27,male,T20,2485,20,JN Loftie-Eaton,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03099,,,
6,Doha,2024-02-27,male,T20,2486,20,M Coetzee,2023/24,international,University of Doha for Science and Technology,t20s03100,,,
6,Kirtipur,2024-02-28,male,T20,2487,20,SA Engelbrecht,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03101,,,
6,Kirtipur,2024-02-29,male,T20,2488,20,M Levitt,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03102,,,
6,Doha,2024-02-29,male,T20,2489,20,Muhammad Tanveer,2023/24,international,University of Doha for Science and Technology,t20s03103,,,
6,Kirtipur,2024-03-01,male,T20,2490,20,Kushal Malla,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03104,,,
6,Doha,2024-03-01,male,T20,2491,20,Dhananjay Rao,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s03105,,,
6,Kirtipur,2024-03-02,male,T20,2492,20,Pratis GC,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03106,,,
6,Kirtipur,2024-03-03,male,T20,2493,20,,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03107,,,
6,Sylhet,2024-03-04,male,T20,2494,20,KIC Asalanka,2023/24,international,Sylhet International Cricket Stadium,t20s03108,,,
6,Kirtipur,2024-03-05,male,T20,2497,20,M Levitt,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s03109,,,
6,Kuala Lumpur,2024-03-05,male,T20,2495,20,A Mansale,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03110,,,
6,Kuala Lumpur,2024-03-05,male,T20,2496,20,Sarfaraz Ali,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03111,,,
6,Al Amarat,2024-03-06,male,T20,2500,20,Zeeshan Maqsood,2023/24,international,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),t20s03112,,,
6,Sylhet,2024-03-06,male,T20,2501,20,Nazmul Hossain Shanto,2023/24,international,Sylhet International Cricket Stadium,t20s03113,,,
6,Kuala Lumpur,2024-03-06,male,T20,2498,20,MNM Aslam,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03114,,,
6,Kuala Lumpur,2024-03-06,male,T20,2499,20,Virandeep Singh,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03115,,,
6,Accra,2024-03-07,female,T20,1797,20,KA Green,2023/24,international,"Achimota Senior Secondary School A Field, Accra",t20s03116,,,
6,Accra,2024-03-07,female,T20,1798,20,,2023/24,international,"Achimota Senior Secondary School B Field, Accra",t20s03117,,,
6,Kuala Lumpur,2024-03-07,male,T20,2502,20,Umer Imtiaz,2023/24,international,"Bayuemas Oval, Kuala Lumpur",t20s03118,,,
