balls_per_over,city,date,gender,match_type,overs,player_of_match,season,team_type,venue,key,missing
6,Blackpool,2023-06-07,male,T20,20,,2023,club,"Stanley Park, Blackpool",ntb01121,['player_of_match']
6,Birmingham,2023-06-07,male,T20,20,,2023,club,"Edgbaston, Birmingham",ntb01122,['player_of_match']
6,Southampton,2023-06-07,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01123,['player_of_match']
6,Cardiff,2023-06-07,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01124,['player_of_match']
6,Canterbury,2023-06-07,male,T20,20,SJ Cook,2023,club,"St Lawrence Ground, Canterbury",ntb01125,
6,London,2023-06-08,male,T20,20,Shadab Khan,2023,club,"Lord's, London",ntb01126,
6,Nottingham,2023-06-08,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01127,['player_of_match']
6,Birmingham,2023-06-09,male,T20,20,,2023,club,"Edgbaston, Birmingham",ntb01128,['player_of_match']
6,Leeds,2023-06-09,male,T20,20,,2023,club,"Headingley, Leeds",ntb01129,['player_of_match']
6,Brighton,2023-06-09,male,T20,20,,2023,club,"County Ground, Hove",ntb01130,['player_of_match']
6,Derby,2023-06-09,male,T20,20,SR Patel,2023,club,"County Ground, Derby",ntb01131,
6,Bristol,2023-06-09,male,T20,20,,2023,club,"County Ground, Bristol",ntb01132,['player_of_match']
6,Canterbury,2023-06-09,male,T20,20,,2023,club,"St Lawrence Ground, Canterbury",ntb01133,['player_of_match']
6,Leicester,2023-06-09,male,T20,20,,2023,club,"Grace Road, Leicester",ntb01134,['player_of_match']
6,Cardiff,2023-06-09,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01135,['player_of_match']
6,Taunton,2023-06-16,male,T20,20,,2023,club,"The Cooper Associates County Ground, Taunton",ntb01136,['player_of_match']
6,Northampton,2023-06-16,male,T20,20,,2023,club,"County Ground, Northampton",ntb01137,['player_of_match']
6,Chelmsford,2023-06-16,male,T20,20,,2023,club,"County Ground, Chelmsford",ntb01138,['player_of_match']
6,Brighton,2023-06-16,male,T20,20,BJ Currie,2023,club,"County Ground, Hove",ntb01139,
6,Worcester,2023-06-16,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01140,['player_of_match']
6,London,2023-06-16,male,T20,20,,2023,club,"Lord's, London",ntb01141,['player_of_match']
6,Leeds,2023-06-16,male,T20,20,,2023,club,"Headingley, Leeds",ntb01142,['player_of_match']
6,Chester-le-Street,2023-06-16,male,T20,20,,2023,club,"Riverside Ground, Chester-le-Street",ntb01143,['player_of_match']
6,Bristol,2023-06-17,male,T20,20,JM Cox,2023,club,"County Ground, Bristol",ntb01144,
6,Leicester,2023-06-18,male,T20,20,,2023,club,"Grace Road, Leicester",ntb01145,['player_of_match']
6,Cardiff,2023-06-18,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01146,['player_of_match']
6,Northampton,2023-06-18,male,T20,20,,2023,club,"County Ground, Northampton",ntb01147,['player_of_match']
6,London,2023-06-18,male,T20,20,,2023,club,"Kennington Oval, London",ntb01148,['player_of_match']
6,Manchester,2023-06-18,male,T20,20,,2023,club,"Old Trafford, Manchester",ntb01149,['player_of_match']
6,Chesterfield,2023-06-18,male,T20,20,,2023,club,"Queen's Park, Chesterfield",ntb01150,['player_of_match']
6,London,2023-06-18,male,T20,20,,2023,club,"Lord's, London",ntb01151,['player_of_match']
6,Chelmsford,2023-06-19,male,T20,20,,2023,club,"County Ground, Chelmsford",ntb01152,['player_of_match']
6,Leeds,2023-06-20,male,T20,20,,2023,club,"Headingley, Leeds",ntb01153,['player_of_match']
6,London,2023-06-20,male,T20,20,,2023,club,"Kennington Oval, London",ntb01154,['player_of_match']
6,Worcester,2023-06-20,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01155,['player_of_match']
6,Chester-le-Street,2023-06-20,male,T20,20,,2023,club,"Riverside Ground, Chester-le-Street",ntb01156,['player_of_match']
6,Brighton,2023-06-20,male,T20,20,,2023,club,"County Ground, Hove",ntb01157,['player_of_match']
6,Bristol,2023-06-20,male,T20,20,,2023,club,"County Ground, Bristol",ntb01158,['player_of_match']
6,Leicester,2023-06-20,male,T20,20,,2023,club,"Grace Road, Leicester",ntb01159,['player_of_match']
6,Northampton,2023-06-21,male,T20,20,,2023,club,"County Ground, Northampton",ntb01160,['player_of_match']
6,Cardiff,2023-06-21,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01161,['player_of_match']
6,Bristol,2023-06-22,male,T20,20,,2023,club,"County Ground, Bristol",ntb01162,['player_of_match']
6,Chelmsford,2023-06-22,male,T20,20,,2023,club,"County Ground, Chelmsford",ntb01163,['player_of_match']
6,Leeds,2023-06-22,male,T20,20,,2023,club,"Headingley, Leeds",ntb01164,['player_of_match']
6,London,2023-06-22,male,T20,20,,2023,club,"Kennington Oval, London",ntb01165,['player_of_match']
6,Worcester,2023-06-22,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01166,['player_of_match']
6,Birmingham,2023-06-23,male,T20,20,,2023,club,"Edgbaston, Birmingham",ntb01167,['player_of_match']
6,Manchester,2023-06-23,male,T20,20,,2023,club,"Old Trafford, Manchester",ntb01168,['player_of_match']
6,Chester-le-Street,2023-06-23,male,T20,20,,2023,club,"Riverside Ground, Chester-le-Street",ntb01169,['player_of_match']
6,Cardiff,2023-06-23,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01170,['player_of_match']
6,Taunton,2023-06-23,male,T20,20,WCF Smeed,2023,club,"The Cooper Associates County Ground, Taunton",ntb01171,
6,Canterbury,2023-06-23,male,T20,20,,2023,club,"St Lawrence Ground, Canterbury",ntb01172,['player_of_match']
6,Southampton,2023-06-23,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01173,['player_of_match']
6,Leicester,2023-06-23,male,T20,20,,2023,club,"Grace Road, Leicester",ntb01174,['player_of_match']
6,Nottingham,2023-06-30,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01175,
6,Southampton,2023-06-30,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01176,
6,London,2023-06-30,male,T20,20,,2023,club,"Kennington Oval, London",ntb01177,
6,Worcester,2023-06-30,male,T20,20,,2023,club,"County Ground, New Road, Worcester",ntb01178,
6,Chelmsford,2023-06-30,male,T20,20,,2023,club,"County Ground, Chelmsford",ntb01179,
6,Derby,2023-06-30,male,T20,20,,2023,club,"County Ground, Derby",ntb01180,
6,Canterbury,2023-06-30,male,T20,20,,2023,club,"St Lawrence Ground, Canterbury",ntb01181,
6,Brighton,2023-07-01,male,T20,20,,2023,club,"County Ground, Hove",ntb01182,
6,Cardiff,2023-07-02,male,T20,20,,2023,club,"Sophia Gardens, Cardiff",ntb01183,['player_of_match']
6,Manchester,2023-07-02,male,T20,20,,2023,club,"Old Trafford, Manchester",ntb01184,['player_of_match']
6,Taunton,2023-07-02,male,T20,20,L Gregory,2023,club,"The Cooper Associates County Ground, Taunton",ntb01185,
6,London,2023-07-02,male,T20,20,,2023,club,"Kennington Oval, London",ntb01186,['player_of_match']
6,Derby,2023-07-02,male,T20,20,,2023,club,"County Ground, Derby",ntb01187,['player_of_match']
6,Southampton,2023-07-02,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01188,['player_of_match']
6,Nottingham,2023-07-02,male,T20,20,,2023,club,"Trent Bridge, Nottingham",ntb01189,['player_of_match']
6,Birmingham,2023-07-02,male,T20,20,,2023,club,"Edgbaston, Birmingham",ntb01190,['player_of_match']
6,Birmingham,2023-07-06,male,T20,20,DW Lawrence,2023,club,"Edgbaston, Birmingham",ntb01191,
6,Manchester,2023-07-07,male,T20,20,,2023,club,"Old Trafford, Manchester",ntb01192,['player_of_match']
6,Taunton,2023-07-07,male,T20,20,L Gregory,2023,club,"The Cooper Associates County Ground, Taunton",ntb01193,
6,Southampton,2023-07-07,male,T20,20,,2023,club,"The Rose Bowl, Southampton",ntb01194,['player_of_match']
6,Birmingham,2023-07-15,male,T20,20,MJJ Critchley,2023,club,"Edgbaston, Birmingham",ntb01195,
6,Birmingham,2023-07-15,male,T20,20,C Overton,2023,club,"Edgbaston, Birmingham",ntb01196,
6,Birmingham,2023-07-15,male,T20,20,MJ Henry,2023,club,"Edgbaston, Birmingham",ntb01197,
6,Northampton,2024-05-30,male,T20,20,,2024,club,"County Ground, Northampton",ntb01198,
6,Leeds,2024-05-30,male,T20,20,,2024,club,"Headingley, Leeds",ntb01199,
6,Southampton,2024-05-30,male,T20,20,,2024,club,"The Rose Bowl, Southampton",ntb01200,
6,Manchester,2024-05-30,male,T20,20,,2024,club,"Old Trafford, Manchester",ntb01201,
6,Bristol,2024-05-30,male,T20,20,,2024,club,"County Ground, Bristol",ntb01202,
6,Leicester,2024-05-31,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01203,
6,Worcester,2024-05-31,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01204,
6,Brighton,2024-05-31,male,T20,20,,2024,club,"County Ground, Hove",ntb01205,
6,Cardiff,2024-05-31,male,T20,20,,2024,club,"Sophia Gardens, Cardiff",ntb01206,
6,Nottingham,2024-05-31,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01207,
6,Chester-le-Street,2024-05-31,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01208,
6,Taunton,2024-05-31,male,T20,20,L Gregory,2024,club,"The Cooper Associates County Ground, Taunton",ntb01209,
6,Chelmsford,2024-05-31,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01210,
6,Birmingham,2024-06-01,male,T20,20,DR Briggs,2024,club,"Edgbaston, Birmingham",ntb01211,
6,Birmingham,2024-06-01,male,T20,20,SR Patel,2024,club,"Edgbaston, Birmingham",ntb01212,
6,Chelmsford,2024-06-02,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01213,
6,Cardiff,2024-06-02,male,T20,20,,2024,club,"Sophia Gardens, Cardiff",ntb01214,
6,Southampton,2024-06-02,male,T20,20,,2024,club,"The Rose Bowl, Southampton",ntb01215,
6,Northampton,2024-06-02,male,T20,20,,2024,club,"County Ground, Northampton",ntb01216,
6,London,2024-06-02,male,T20,20,,2024,club,"Kennington Oval, London",ntb01217,
6,Manchester,2024-06-02,male,T20,20,,2024,club,"Old Trafford, Manchester",ntb01218,
6,London,2024-06-06,male,T20,20,,2024,club,"Lord's, London",ntb01219,
6,Nottingham,2024-06-06,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01220,
6,Leicester,2024-06-07,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01221,
6,London,2024-06-07,male,T20,20,,2024,club,"Kennington Oval, London",ntb01222,
6,Northampton,2024-06-07,male,T20,20,SA Zaib,2024,club,"County Ground, Northampton",ntb01223,
6,Manchester,2024-06-07,male,T20,20,,2024,club,"Old Trafford, Manchester",ntb01224,
6,Bristol,2024-06-07,male,T20,20,,2024,club,"County Ground, Bristol",ntb01225,
6,Canterbury,2024-06-07,male,T20,20,,2024,club,"St Lawrence Ground, Canterbury",ntb01226,
6,Derby,2024-06-07,male,T20,20,,2024,club,"County Ground, Derby",ntb01227,
6,Chelmsford,2024-06-07,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01228,
6,Birmingham,2024-06-08,male,T20,20,,2024,club,"Edgbaston, Birmingham",ntb01229,
6,Bristol,2024-06-09,male,T20,20,,2024,club,"County Ground, Bristol",ntb01230,
6,Canterbury,2024-06-09,male,T20,20,,2024,club,"St Lawrence Ground, Canterbury",ntb01231,
6,Leicester,2024-06-09,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01232,
6,Nottingham,2024-06-09,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01233,
6,Leeds,2024-06-09,male,T20,20,,2024,club,"Headingley, Leeds",ntb01234,
6,Taunton,2024-06-09,male,T20,20,,2024,club,"The Cooper Associates County Ground, Taunton",ntb01235,
6,London,2024-06-11,male,T20,20,RP Meredith,2024,club,"Lord's, London",ntb01236,
6,Chester-le-Street,2024-06-12,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01237,
6,London,2024-06-13,male,T20,20,,2024,club,"Lord's, London",ntb01238,
6,Worcester,2024-06-14,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01239,
6,Birmingham,2024-06-14,male,T20,20,SR Hain,2024,club,"Edgbaston, Birmingham",ntb01240,
6,London,2024-06-14,male,T20,20,,2024,club,"Kennington Oval, London",ntb01241,
6,Taunton,2024-06-14,male,T20,20,,2024,club,"The Cooper Associates County Ground, Taunton",ntb01242,
6,Southampton,2024-06-14,male,T20,20,,2024,club,"The Rose Bowl, Southampton",ntb01243,
6,Derby,2024-06-14,male,T20,20,,2024,club,"County Ground, Derby",ntb01244,
6,Leicester,2024-06-14,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01245,
6,Chelmsford,2024-06-14,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01246,
6,Nottingham,2024-06-15,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01247,
6,Brighton,2024-06-15,male,T20,20,,2024,club,"County Ground, Hove",ntb01248,
6,Derby,2024-06-16,male,T20,20,,2024,club,"County Ground, Derby",ntb01249,
6,Chester-le-Street,2024-06-16,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01250,
6,Canterbury,2024-06-16,male,T20,20,,2024,club,"St Lawrence Ground, Canterbury",ntb01251,
6,Taunton,2024-06-16,male,T20,20,,2024,club,"The Cooper Associates County Ground, Taunton",ntb01252,
6,Worcester,2024-06-16,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01253,
6,Leeds,2024-06-16,male,T20,20,,2024,club,"Headingley, Leeds",ntb01254,
6,Cardiff,2024-06-20,male,T20,20,,2024,club,"Sophia Gardens, Cardiff",ntb01255,
6,London,2024-06-20,male,T20,20,,2024,club,"Lord's, London",ntb01256,
6,Brighton,2024-06-20,male,T20,20,,2024,club,"County Ground, Hove",ntb01257,
6,Birmingham,2024-06-20,male,T20,20,,2024,club,"Edgbaston, Birmingham",ntb01258,
6,Leeds,2024-06-20,male,T20,20,Shan Masood,2024,club,"Headingley, Leeds",ntb01259,
6,Chelmsford,2024-06-20,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01260,
6,Nottingham,2024-06-21,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01261,
6,Worcester,2024-06-21,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01262,
6,London,2024-06-21,male,T20,20,,2024,club,"Kennington Oval, London",ntb01263,
6,Northampton,2024-06-21,male,T20,20,,2024,club,"County Ground, Northampton",ntb01264,
6,Southampton,2024-06-21,male,T20,20,N McAndrew,2024,club,"The Rose Bowl, Southampton",ntb01265,
6,Chester-le-Street,2024-06-21,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01266,
6,Canterbury,2024-06-21,male,T20,20,,2024,club,"St Lawrence Ground, Canterbury",ntb01267,
6,Bristol,2024-06-21,male,T20,20,,2024,club,"County Ground, Bristol",ntb01268,
6,Chester-le-Street,2024-07-05,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01269,
6,Cheltenham,2024-07-05,male,T20,20,,2024,club,"College Ground, Cheltenham",ntb01270,
6,Nottingham,2024-07-05,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01271,
6,Brighton,2024-07-05,male,T20,20,,2024,club,"County Ground, Hove",ntb01272,
6,Leeds,2024-07-05,male,T20,20,,2024,club,"Headingley, Leeds",ntb01273,
6,Leicester,2024-07-06,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01274,
6,Cardiff,2024-07-07,male,T20,20,,2024,club,"Sophia Gardens, Cardiff",ntb01275,
6,Manchester,2024-07-07,male,T20,20,,2024,club,"Old Trafford, Manchester",ntb01276,
6,Northampton,2024-07-07,male,T20,20,,2024,club,"County Ground, Northampton",ntb01277,
6,Nottingham,2024-07-07,male,T20,20,,2024,club,"Trent Bridge, Nottingham",ntb01278,
6,Taunton,2024-07-07,male,T20,20,BJ Webster,2024,club,"The Cooper Associates County Ground, Taunton",ntb01279,
6,London,2024-07-07,male,T20,20,,2024,club,"Kennington Oval, London",ntb01280,
6,Chesterfield,2024-07-07,male,T20,20,,2024,club,"Queen's Park, Chesterfield",ntb01281,
6,Brighton,2024-07-10,male,T20,20,,2024,club,"County Ground, Hove",ntb01282,
6,Leeds,2024-07-11,male,T20,20,,2024,club,"Headingley, Leeds",ntb01283,
6,Cheltenham,2024-07-11,male,T20,20,,2024,club,"College Ground, Cheltenham",ntb01284,
6,Chelmsford,2024-07-11,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01285,
6,Worcester,2024-07-11,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01286,
6,Chester-le-Street,2024-07-12,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01287,
6,Cardiff,2024-07-12,male,T20,20,,2024,club,"Sophia Gardens, Cardiff",ntb01288,
6,Southampton,2024-07-12,male,T20,20,,2024,club,"The Rose Bowl, Southampton",ntb01289,
6,Canterbury,2024-07-12,male,T20,20,,2024,club,"St Lawrence Ground, Canterbury",ntb01290,
6,Leicester,2024-07-12,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01291,
6,Taunton,2024-07-12,male,T20,20,,2024,club,"The Cooper Associates County Ground, Taunton",ntb01292,
6,Birmingham,2024-07-12,male,T20,20,,2024,club,"Edgbaston, Birmingham",ntb01293,
6,Brighton,2024-07-13,male,T20,20,,2024,club,"County Ground, Hove",ntb01294,
6,Worcester,2024-07-14,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01295,
6,Birmingham,2024-07-14,male,T20,20,,2024,club,"Edgbaston, Birmingham",ntb01296,
6,Leicester,2024-07-14,male,T20,20,,2024,club,"Grace Road, Leicester",ntb01297,
6,Chelmsford,2024-07-14,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01298,
6,Cheltenham,2024-07-14,male,T20,20,,2024,club,"College Ground, Cheltenham",ntb01299,
6,Chester-le-Street,2024-07-14,male,T20,20,,2024,club,"Riverside Ground, Chester-le-Street",ntb01300,
6,Southampton,2024-07-14,male,T20,20,,2024,club,"The Rose Bowl, Southampton",ntb01301,
6,Canterbury,2024-07-16,male,T20,20,M Labuschagne,2024,club,"St Lawrence Ground, Canterbury",ntb01302,
6,Manchester,2024-07-17,male,T20,20,,2024,club,"Old Trafford, Manchester",ntb01303,
6,Worcester,2024-07-18,male,T20,20,,2024,club,"County Ground, New Road, Worcester",ntb01304,
6,London,2024-07-18,male,T20,20,,2024,club,"Kennington Oval, London",ntb01305,
6,Northampton,2024-07-18,male,T20,20,,2024,club,"County Ground, Northampton",ntb01306,
6,Chelmsford,2024-07-18,male,T20,20,,2024,club,"County Ground, Chelmsford",ntb01307,
6,Taunton,2024-07-18,male,T20,20,,2024,club,"The Cooper Associates County Ground, Taunton",ntb01308,
6,Birmingham,2024-07-19,male,T20,20,MM Ali,2024,club,"Edgbaston, Birmingham",ntb01309,
6,Brighton,2024-07-19,male,T20,20,,2024,club,"County Ground, Hove",ntb01310,
6,Manchester,2024-07-19,male,T20,20,,2024,club,"Old Trafford, Manchester",ntb01311,
6,Leeds,2024-07-19,male,T20,20,,2024,club,"Headingley, Leeds",ntb01312,
6,Southampton,2024-07-19,male,T20,20,,2024,club,"The Rose Bowl, Southampton",ntb01313,
6,Cardiff,2024-07-19,male,T20,20,,2024,club,"Sophia Gardens, Cardiff",ntb01314,
6,Derby,2024-07-19,male,T20,20,,2024,club,"County Ground, Derby",ntb01315,
6,Canterbury,2024-07-19,male,T20,20,,2024,club,"St Lawrence Ground, Canterbury",ntb01316,
6,London,2024-09-03,male,T20,20,DP Sibley,2024,club,"Kennington Oval, London",ntb01317,
6,Brighton,2024-09-04,male,T20,20,JM Coles,2024,club,"County Ground, Hove",ntb01318,
6,Northampton,2024-09-05,male,T20,20,T Banton,2024,club,"County Ground, Northampton",ntb01319,
6,Birmingham,2024-09-06,male,T20,20,OJ Price,2024,club,"Edgbaston, Birmingham",ntb01320,
6,Birmingham,2024-09-14,male,T20,20,SR Dickson,2024,club,"Edgbaston, Birmingham",ntb01321,
6,Birmingham,2024-09-14,male,T20,20,DA Payne,2024,club,"Edgbaston, Birmingham",ntb01322,
6,Birmingham,2024-09-14,male,T20,20,MD Taylor,2024,club,"Edgbaston, Birmingham",ntb01323,
