key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
ipl0383,Ranchi,IPL,2013-05-12,male,T20,,20,JH Kallis,JSCA International Stadium Complex
ipl0384,Mumbai,IPL,2013-05-13,male,T20,,20,KA Pollard,Wankhede Stadium
ipl0385,Chennai,IPL,2013-05-14,male,T20,,20,MS Dhoni,"MA Chidambaram Stadium, Chepauk"
ipl0386,Bangalore,IPL,2013-05-14,male,T20,,20,AC Gilchrist,M Chinnaswamy Stadium
ipl0387,Mumbai,IPL,2013-05-15,male,T20,,20,AP Tare,Wankhede Stadium
ipl0388,Ranchi,IPL,2013-05-15,male,T20,,20,MK Pandey,JSCA International Stadium Complex
ipl0389,Dharamsala,IPL,2013-05-16,male,T20,,20,DA Miller,Himachal Pradesh Cricket Association Stadium
ipl0390,Hyderabad,IPL,2013-05-17,male,T20,,20,A Mishra,"Rajiv Gandhi International Stadium, Uppal"
ipl0391,Bangalore,IPL,2013-05-18,male,T20,,20,V Kohli,M Chinnaswamy Stadium
ipl0392,Dharamsala,IPL,2013-05-18,male,T20,,20,Azhar Mahmood,Himachal Pradesh Cricket Association Stadium
ipl0393,Hyderabad,IPL,2013-05-19,male,T20,,20,PA Patel,"Rajiv Gandhi International Stadium, Uppal"
ipl0394,Pune,IPL,2013-05-19,male,T20,,20,LJ Wright,Subrata Roy Sahara Stadium
ipl0395,Delhi,IPL,2013-05-21,male,T20,,20,MEK Hussey,Feroz Shah Kotla
ipl0396,Delhi,IPL,2013-05-22,male,T20,,20,BJ Hodge,Feroz Shah Kotla
ipl0397,Kolkata,IPL,2013-05-24,male,T20,,20,Harbhajan Singh,Eden Gardens
ipl0398,Kolkata,IPL,2013-05-26,male,T20,,20,KA Pollard,Eden Gardens
ipl0399,Abu Dhabi,IPL,2014-04-16,male,T20,1.0,20,JH Kallis,Sheikh Zayed Stadium
ipl0400,,IPL,2014-04-17,male,T20,1.0,20,YS Chahal,Sharjah Cricket Stadium
ipl0401,Abu Dhabi,IPL,2014-04-18,male,T20,1.0,20,AM Rahane,Sheikh Zayed Stadium
ipl0402,Abu Dhabi,IPL,2014-04-18,male,T20,1.0,20,GJ Maxwell,Sheikh Zayed Stadium
ipl0403,,IPL,2014-04-19,male,T20,1.0,20,JP Duminy,Dubai International Cricket Stadium
ipl0404,,IPL,2014-04-19,male,T20,1.0,20,PA Patel,Dubai International Cricket Stadium
ipl0405,,IPL,2014-04-20,male,T20,1.0,20,GJ Maxwell,Sharjah Cricket Stadium
ipl0406,Abu Dhabi,IPL,2014-04-21,male,T20,1.0,20,SK Raina,Sheikh Zayed Stadium
ipl0407,,IPL,2014-04-22,male,T20,1.0,20,GJ Maxwell,Sharjah Cricket Stadium
ipl0408,,IPL,2014-04-23,male,T20,1.0,20,RA Jadeja,Dubai International Cricket Stadium
ipl0409,,IPL,2014-04-24,male,T20,1.0,20,CA Lynn,Sharjah Cricket Stadium
ipl0410,,IPL,2014-04-25,male,T20,1.0,20,MM Sharma,Dubai International Cricket Stadium
ipl0411,,IPL,2014-04-25,male,T20,1.0,20,AJ Finch,Dubai International Cricket Stadium
