batter,bowler,non_striker,runs_batter,runs_extras,runs_total,over,delivery_no,batting_team,inning_no,wickets_kind,wickets_player_out,review_by,review_umpire,review_batter,review_decision,bowling_team,key,review_umpires_call,replacements_role,review_type,extras_type
G Coetzee,M Jansen,JL du Plooy,1,0,1,1,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
JL du Plooy,M Jansen,G Coetzee,0,0,0,1,2,Joburg Super Kings,2,caught,JL du Plooy,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,4,0,4,1,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,0,0,0,1,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,0,0,0,1,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,0,1,1,1,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,wides
RR Hendricks,M Jansen,G Coetzee,1,0,1,1,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,G Coetzee,0,1,1,2,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,wides
RR Hendricks,SSB Magala,G Coetzee,0,0,0,2,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,G Coetzee,0,4,4,2,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,legbyes
RR Hendricks,SSB Magala,G Coetzee,0,0,0,2,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,G Coetzee,4,0,4,2,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,G Coetzee,4,0,4,2,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,G Coetzee,4,0,4,2,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,BA Carse,RR Hendricks,0,0,0,3,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,BA Carse,RR Hendricks,0,1,1,3,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,legbyes
RR Hendricks,BA Carse,G Coetzee,0,0,0,3,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,G Coetzee,1,0,1,3,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,BA Carse,RR Hendricks,0,0,0,3,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,BA Carse,RR Hendricks,0,0,0,3,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,OEG Baartman,G Coetzee,4,0,4,4,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,OEG Baartman,G Coetzee,1,0,1,4,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,2,0,2,4,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,0,0,0,4,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,0,0,0,4,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,0,0,0,4,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,1,0,1,5,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,M Jansen,RR Hendricks,0,0,0,5,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,M Jansen,RR Hendricks,1,0,1,5,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,2,0,2,5,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,4,0,4,5,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,G Coetzee,1,0,1,5,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,OEG Baartman,G Coetzee,1,0,1,6,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,0,0,0,6,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,1,0,1,6,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,OEG Baartman,G Coetzee,1,0,1,6,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,0,1,1,6,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,wides
G Coetzee,OEG Baartman,RR Hendricks,6,0,6,6,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,OEG Baartman,RR Hendricks,1,0,1,6,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,RE van der Merwe,RR Hendricks,0,0,0,7,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
G Coetzee,RE van der Merwe,RR Hendricks,0,0,0,7,2,Joburg Super Kings,2,stumped,G Coetzee,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,0,0,0,7,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,0,0,0,7,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,1,0,1,7,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,1,0,1,7,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,MS Wade,4,0,4,8,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,MS Wade,0,0,0,8,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,MS Wade,1,0,1,8,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,BA Carse,RR Hendricks,1,0,1,8,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,MS Wade,1,0,1,8,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,BA Carse,RR Hendricks,4,0,4,8,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,AK Markram,MS Wade,1,0,1,9,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,AK Markram,RR Hendricks,1,0,1,9,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,AK Markram,MS Wade,1,0,1,9,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,AK Markram,RR Hendricks,1,0,1,9,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,AK Markram,MS Wade,1,0,1,9,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,AK Markram,RR Hendricks,1,0,1,9,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,1,0,1,10,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,1,0,1,10,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,1,0,1,10,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,1,0,1,10,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,0,1,1,10,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,wides
MS Wade,RE van der Merwe,RR Hendricks,0,0,0,10,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,1,0,1,10,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,AK Markram,RR Hendricks,1,0,1,11,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,AK Markram,MS Wade,0,0,0,11,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,AK Markram,MS Wade,4,0,4,11,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,AK Markram,MS Wade,1,0,1,11,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,AK Markram,RR Hendricks,0,0,0,11,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,AK Markram,RR Hendricks,4,0,4,11,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,0,0,0,12,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,6,0,6,12,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,1,0,1,12,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,1,0,1,12,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,MS Wade,1,0,1,12,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,RE van der Merwe,RR Hendricks,1,0,1,12,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
MS Wade,BA Carse,RR Hendricks,0,1,1,13,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,wides
MS Wade,BA Carse,RR Hendricks,0,0,0,13,1,Joburg Super Kings,2,caught,MS Wade,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,BA Carse,RR Hendricks,0,0,0,13,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,BA Carse,RR Hendricks,0,2,2,13,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,legbyes
D Ferreira,BA Carse,RR Hendricks,4,0,4,13,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,BA Carse,RR Hendricks,1,0,1,13,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,D Ferreira,4,0,4,13,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,M Jansen,RR Hendricks,4,0,4,14,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,M Jansen,RR Hendricks,1,0,1,14,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,D Ferreira,4,0,4,14,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,M Jansen,D Ferreira,1,0,1,14,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,M Jansen,RR Hendricks,4,0,4,14,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,M Jansen,RR Hendricks,6,0,6,14,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,D Ferreira,1,0,1,15,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
D Ferreira,RE van der Merwe,RR Hendricks,0,0,0,15,2,Joburg Super Kings,2,caught,D Ferreira,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,RE van der Merwe,RR Hendricks,1,0,1,15,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,R Shepherd,1,0,1,15,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,RE van der Merwe,RR Hendricks,1,0,1,15,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,RE van der Merwe,R Shepherd,1,0,1,15,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,R Shepherd,4,0,4,16,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,R Shepherd,1,0,1,16,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,1,0,1,16,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,R Shepherd,1,0,1,16,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,6,0,6,16,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,2,0,2,16,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,R Shepherd,6,0,6,17,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,R Shepherd,1,0,1,17,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,BA Carse,RR Hendricks,1,0,1,17,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,R Shepherd,6,0,6,17,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,R Shepherd,6,0,6,17,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,BA Carse,R Shepherd,0,0,0,17,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,6,0,6,18,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,0,0,0,18,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,1,0,1,18,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,SSB Magala,R Shepherd,1,0,1,18,4,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,6,0,6,18,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,SSB Magala,RR Hendricks,4,0,4,18,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,OEG Baartman,R Shepherd,0,1,1,19,1,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,byes
R Shepherd,OEG Baartman,RR Hendricks,2,0,2,19,2,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,OEG Baartman,RR Hendricks,1,0,1,19,3,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
RR Hendricks,OEG Baartman,R Shepherd,0,0,0,19,4,Joburg Super Kings,2,caught,RR Hendricks,,,,,Sunrisers Eastern Cape,sat00032,,,,
BS Makhanya,OEG Baartman,R Shepherd,1,0,1,19,5,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
R Shepherd,OEG Baartman,BS Makhanya,6,0,6,19,6,Joburg Super Kings,2,,,,,,,Sunrisers Eastern Cape,sat00032,,,,
PD Salt,SSB Magala,BKG Mendis,4,0,4,0,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
PD Salt,SSB Magala,BKG Mendis,0,1,1,0,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,noballs
PD Salt,SSB Magala,BKG Mendis,1,0,1,0,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,SSB Magala,PD Salt,3,0,3,0,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
PD Salt,SSB Magala,BKG Mendis,0,1,1,0,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,wides
PD Salt,SSB Magala,BKG Mendis,1,0,1,0,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,SSB Magala,PD Salt,4,0,4,0,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,SSB Magala,PD Salt,1,0,1,0,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,M Jansen,PD Salt,6,0,6,1,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,M Jansen,PD Salt,0,0,0,1,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,M Jansen,PD Salt,0,0,0,1,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,M Jansen,PD Salt,0,0,0,1,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,M Jansen,PD Salt,0,0,0,1,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,M Jansen,PD Salt,0,1,1,1,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,legbyes
BKG Mendis,RE van der Merwe,PD Salt,0,0,0,2,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,RE van der Merwe,PD Salt,0,0,0,2,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,RE van der Merwe,PD Salt,1,0,1,2,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
PD Salt,RE van der Merwe,BKG Mendis,1,0,1,2,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,RE van der Merwe,PD Salt,2,0,2,2,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,RE van der Merwe,PD Salt,0,0,0,2,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
PD Salt,OEG Baartman,BKG Mendis,1,0,1,3,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,OEG Baartman,PD Salt,2,0,2,3,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,OEG Baartman,PD Salt,0,0,0,3,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,OEG Baartman,PD Salt,2,0,2,3,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,OEG Baartman,PD Salt,0,0,0,3,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
BKG Mendis,OEG Baartman,PD Salt,0,1,1,3,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,wides
BKG Mendis,OEG Baartman,PD Salt,0,0,0,3,6,Pretoria Capitals,1,caught,BKG Mendis,,,,,Sunrisers Eastern Cape,sat00033,,,,
PD Salt,RE van der Merwe,TB de Bruyn,0,0,0,4,1,Pretoria Capitals,1,bowled,PD Salt,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,RE van der Merwe,TB de Bruyn,4,0,4,4,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,RE van der Merwe,TB de Bruyn,4,0,4,4,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,RE van der Merwe,TB de Bruyn,4,0,4,4,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,RE van der Merwe,TB de Bruyn,1,0,1,4,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,RE van der Merwe,RR Rossouw,4,0,4,4,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,M Jansen,TB de Bruyn,0,0,0,5,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,M Jansen,TB de Bruyn,0,0,0,5,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,M Jansen,TB de Bruyn,0,1,1,5,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,legbyes
TB de Bruyn,M Jansen,RR Rossouw,0,0,0,5,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,M Jansen,RR Rossouw,4,0,4,5,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,M Jansen,RR Rossouw,0,1,1,5,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,wides
TB de Bruyn,M Jansen,RR Rossouw,0,0,0,5,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,SSB Magala,TB de Bruyn,1,0,1,6,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,SSB Magala,RR Rossouw,1,0,1,6,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,SSB Magala,TB de Bruyn,1,0,1,6,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,SSB Magala,RR Rossouw,1,0,1,6,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,SSB Magala,TB de Bruyn,4,0,4,6,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
RR Rossouw,SSB Magala,TB de Bruyn,0,0,0,6,6,Pretoria Capitals,1,caught,RR Rossouw,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,RE van der Merwe,CA Ingram,1,0,1,7,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,RE van der Merwe,TB de Bruyn,1,0,1,7,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
TB de Bruyn,RE van der Merwe,CA Ingram,0,0,0,7,3,Pretoria Capitals,1,bowled,TB de Bruyn,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,RE van der Merwe,CA Ingram,0,0,0,7,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,RE van der Merwe,CA Ingram,1,0,1,7,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,RE van der Merwe,JDS Neesham,1,0,1,7,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,AK Markram,JDS Neesham,1,0,1,8,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,AK Markram,CA Ingram,1,0,1,8,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,AK Markram,JDS Neesham,1,0,1,8,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,AK Markram,CA Ingram,0,0,0,8,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,AK Markram,CA Ingram,0,0,0,8,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,AK Markram,CA Ingram,4,0,4,8,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,BA Carse,JDS Neesham,0,0,0,9,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,BA Carse,JDS Neesham,0,0,0,9,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,BA Carse,JDS Neesham,0,0,0,9,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,BA Carse,JDS Neesham,0,0,0,9,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,BA Carse,JDS Neesham,1,0,1,9,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,BA Carse,CA Ingram,0,0,0,9,6,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,AK Markram,JDS Neesham,0,0,0,10,1,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,AK Markram,JDS Neesham,0,0,0,10,2,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,AK Markram,JDS Neesham,1,0,1,10,3,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
JDS Neesham,AK Markram,CA Ingram,1,0,1,10,4,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
CA Ingram,AK Markram,JDS Neesham,0,0,0,10,5,Pretoria Capitals,1,,,,,,,Sunrisers Eastern Cape,sat00033,,,,
