date,team_type,league,gender,cricsheet_id,match_teams
2023-08-31,club,CPL,male,1369571,Jamaica Tallawahs vs Barbados Royals
2023-09-02,club,CPL,male,1369573,St Lucia Kings vs Barbados Royals
2023-09-02,club,CPL,male,1369572,Guyana Amazon Warriors vs St Kitts and Nevis Patriots
2023-09-03,club,CPL,male,1369575,St Kitts and Nevis Patriots vs Barbados Royals
2023-09-03,club,CPL,male,1369574,Trinbago Knight Riders vs Jamaica Tallawahs
2023-09-05,club,CPL,male,1369576,Trinbago Knight Riders vs Guyana Amazon Warriors
2023-09-06,club,CPL,male,1369577,Trinbago Knight Riders vs Barbados Royals
2023-09-09,club,CPL,male,1369579,Jamaica Tallawahs vs Trinbago Knight Riders
2023-09-09,club,CPL,male,1369578,St Lucia Kings vs St Kitts and Nevis Patriots
2023-09-10,club,CPL,male,1369580,Guyana Amazon Warriors vs Barbados Royals
2023-09-10,club,CPL,male,1369581,St Lucia Kings vs Trinbago Knight Riders
2023-09-13,club,CPL,male,1369582,Jamaica Tallawahs vs Guyana Amazon Warriors
2023-09-14,club,CPL,male,1369583,Guyana Amazon Warriors vs St Lucia Kings
2023-09-16,club,CPL,male,1369584,Jamaica Tallawahs vs St Kitts and Nevis Patriots
2023-09-16,club,CPL,male,1369585,Trinbago Knight Riders vs Guyana Amazon Warriors
2023-09-17,club,CPL,male,1369586,Jamaica Tallawahs vs St Lucia Kings
2023-09-17,club,CPL,male,1369587,Guyana Amazon Warriors vs Barbados Royals
2023-09-19,club,CPL,male,1369588,St Lucia Kings vs Jamaica Tallawahs
2023-09-20,club,CPL,male,1369589,Guyana Amazon Warriors vs Trinbago Knight Riders
2023-09-22,club,CPL,male,1369590,Guyana Amazon Warriors vs Jamaica Tallawahs
2023-09-24,club,CPL,male,1369591,Trinbago Knight Riders vs Guyana Amazon Warriors
2024-08-29,club,CPL,male,1428678,Antigua and Barbuda Falcons vs St Kitts and Nevis Patriots
2024-08-30,club,CPL,male,1428679,Antigua and Barbuda Falcons vs Guyana Amazon Warriors
2024-08-31,club,CPL,male,1428680,Trinbago Knight Riders vs St Kitts and Nevis Patriots
2024-09-01,club,CPL,male,1428681,Antigua and Barbuda Falcons vs Barbados Royals
2024-09-01,club,CPL,male,1428682,St Kitts and Nevis Patriots vs St Lucia Kings
2024-09-03,club,CPL,male,1428683,Antigua and Barbuda Falcons vs St Lucia Kings
2024-09-04,club,CPL,male,1428684,Guyana Amazon Warriors vs St Kitts and Nevis Patriots
2024-09-05,club,CPL,male,1428685,Antigua and Barbuda Falcons vs Trinbago Knight Riders
2024-09-06,club,CPL,male,1428686,St Kitts and Nevis Patriots vs Barbados Royals
2024-09-07,club,CPL,male,1428687,St Lucia Kings vs Guyana Amazon Warriors
2024-09-08,club,CPL,male,1428688,St Kitts and Nevis Patriots vs Antigua and Barbuda Falcons
2024-09-10,club,CPL,male,1428689,St Lucia Kings vs Trinbago Knight Riders
2024-09-11,club,CPL,male,1428690,Antigua and Barbuda Falcons vs Barbados Royals
2024-09-12,club,CPL,male,1428691,St Kitts and Nevis Patriots vs St Lucia Kings
2024-09-13,club,CPL,male,1428692,Barbados Royals vs Trinbago Knight Riders
2024-09-14,club,CPL,male,1428693,Barbados Royals vs Guyana Amazon Warriors
2024-09-15,club,CPL,male,1428694,St Lucia Kings vs Antigua and Barbuda Falcons
2024-09-17,club,CPL,male,1428695,St Kitts and Nevis Patriots vs Barbados Royals
2024-09-18,club,CPL,male,1428696,Guyana Amazon Warriors vs Trinbago Knight Riders
2024-09-19,club,CPL,male,1428697,Trinbago Knight Riders vs Antigua and Barbuda Falcons
2024-09-20,club,CPL,male,1428698,Guyana Amazon Warriors vs St Kitts and Nevis Patriots
2024-09-21,club,CPL,male,1428699,Barbados Royals vs St Lucia Kings
2024-09-21,club,CPL,male,1428700,Guyana Amazon Warriors vs Antigua and Barbuda Falcons
2024-09-22,club,CPL,male,1428702,St Kitts and Nevis Patriots vs Trinbago Knight Riders
2024-09-22,club,CPL,male,1428701,St Lucia Kings vs Barbados Royals
2024-09-24,club,CPL,male,1428703,St Lucia Kings vs Trinbago Knight Riders
2024-09-25,club,CPL,male,1428704,Guyana Amazon Warriors vs Barbados Royals
